,ZIPCODE,RACE: Non-White alone: Total population -- (Estimate)_DENSITY,LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER: Spanish: Population 5 years and over -- (Estimate)_DENSITY,"LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER: Spanish: Speak English less than ""very well"": Population 5 years and over -- (Estimate)_DENSITY",POVERTY STATUS IN THE PAST 12 MONTHS BY SEX BY AGE: Income in the past 12 months below poverty level: Population for whom poverty status is determined -- (Estimate)_DENSITY,RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY POVERTY STATUS IN THE PAST 12 MONTHS FOR HOUSEHOLDS: Household received Food Stamps/SNAP in the past 12 months: Households -- (Estimate)_DENSITY,OCCUPATION BY MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Service occupations: Healthcare support occupations: Civilian employed population 16 years and over with earnings -- (Estimate)_DENSITY,ALLOCATION OF MORTGAGE STATUS: Allocated: Owner-occupied housing units -- (Estimate)_DENSITY,geometry,RACE: Non-White alone: Total population -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER: Spanish: Population 5 years and over -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,"LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER: Spanish: Speak English less than ""very well"": Population 5 years and over -- (Estimate)_POP_DENS_PERCENTILE_DENSITY",POVERTY STATUS IN THE PAST 12 MONTHS BY SEX BY AGE: Income in the past 12 months below poverty level: Population for whom poverty status is determined -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY POVERTY STATUS IN THE PAST 12 MONTHS FOR HOUSEHOLDS: Household received Food Stamps/SNAP in the past 12 months: Households -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,OCCUPATION BY MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Service occupations: Healthcare support occupations: Civilian employed population 16 years and over with earnings -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,ALLOCATION OF MORTGAGE STATUS: Allocated: Owner-occupied housing units -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,ad_score,ad_score_scaled
387,30756,0.0544936366763304,0.07343020238713026,0.021380384016606125,0.12020271600078725,0.1045016077170418,0.35759551941077183,0.015840916750926862,,0.8174386920980926,82.83378746594005,43.32425068119891,11.1716621253406,12.397820163487738,43.869209809264305,3.542234332425068,197.95640326975476,0.3016621743036837
388,30757,0.08476736775015933,0.012232415902140673,0.01036357458375807,0.12302483069977427,0.11088790678987545,0.42970119548168556,0.036418816388467376,,1.6348773841961852,1.0899182561307903,11.852861035422343,12.397820163487738,14.168937329700272,65.25885558583106,52.86103542234333,159.2643051771117,0.23787061994609165
389,30802,0.257531883432937,0.05764962639638973,0.030248945771990825,0.19221967963386727,0.15527036099777927,0.35728787031861375,0.034360189573459717,,23.43324250681199,64.57765667574932,73.433242506812,31.06267029972752,26.158038147138964,43.73297002724796,44.822888283378745,307.2207084468665,0.48180592991913757
390,30803,0.27328563361258434,0.03830763617022592,0.016611932636943307,0.2099484437655146,0.19491234101065658,0.3874598491389593,0.04076559234407656,,33.92370572207084,20.844686648501362,26.70299727520436,45.095367847411445,55.858310626702995,52.724795640326974,69.07356948228883,304.22343324250676,0.4768643306379154
391,30805,0.3933761717220572,0.04148188410272881,0.017763832441847538,0.27293631282183,0.24699996730209595,0.4818623867544406,0.055581674763621164,,79.15531335149863,27.384196185286104,31.06267029972752,91.55313351498637,95.50408719346049,77.79291553133515,96.45776566757493,498.9100817438692,0.797843665768194
392,30807,0.32323283635162936,0.0743977772382725,0.037037037037037035,0.2736301752036603,0.2309614819170832,0.2804858070473297,0.04716537285344625,,62.67029972752044,84.33242506811989,84.87738419618529,92.50681198910081,91.41689373297002,22.615803814713896,85.01362397820164,523.433242506812,0.8382749326145552
393,30808,0.4194615076159537,0.04906666998296253,0.023597517752546295,0.27757910572915384,0.24814802937497996,0.4995828781028225,0.04240762568544047,,83.92370572207085,46.18528610354223,52.724795640326974,93.59673024523161,95.64032697547684,80.79019073569482,72.6158038147139,525.4768392370572,0.841644204851752
394,30809,0.21523195486828187,0.03631092237718523,0.013580220301351555,0.07372963094573329,0.054196672460889,0.21378691204220862,0.03538285353236188,,12.670299727520437,18.392370572207085,18.52861035422343,2.861035422343324,3.542234332425068,12.397820163487738,48.228882833787466,116.62125340599455,0.16756513926325248
395,30810,0.28788322983573644,0.052230285072612834,0.026384078963509573,0.23422007088384153,0.21234936077635727,0.4316063464389528,0.041789277255436734,,41.961852861035425,53.54223433242507,61.98910081743869,72.20708446866485,80.10899182561307,66.07629427792915,71.2534059945504,447.1389645776567,0.7124887690925426
396,30812,0.6409921671018277,0.03112609040444092,0.011498810467882634,0.2643927444794953,0.2843522153673584,0.3218521897810219,0.16933867735470942,,95.50408719346049,12.125340599455042,13.35149863760218,88.14713896457765,98.36512261580381,35.28610354223433,99.86376021798365,442.6430517711172,0.7050763701707098
397,30813,0.3649484385177812,0.07265068509359396,0.023601612356138234,0.14151570994899715,0.11891606916912695,0.4463378059661133,0.03344719131522879,,74.11444141689373,82.28882833787466,52.86103542234333,15.66757493188011,16.893732970027248,70.43596730245231,42.37057220708447,354.63215258855587,0.5599730458221024
398,30814,0.36218082879866054,0.06643685865211216,0.026028949426277908,0.2297288913704324,0.1885354539430086,0.5075522054984403,0.027267373380447584,,73.29700272479565,75.61307901907357,61.30790190735695,67.16621253405995,48.36512261580381,82.01634877384195,25.204359673024523,432.97002724795635,0.6891284815813116
399,30815,0.4474555167473095,0.04876024179923632,0.022485571148155744,0.24570532043770976,0.22760300276993484,0.39612589616794114,0.05911299234763027,,86.51226158038148,45.095367847411445,48.228882833787466,80.92643051771117,89.1008174386921,55.99455040871935,98.6376021798365,504.4959128065395,0.8070530098831984
400,30816,0.35628893017156593,0.047913039094402844,0.024648747590774945,0.26228479055824977,0.2334192809053144,0.4300106787740941,0.04920548111688391,,71.7983651226158,43.18801089918256,55.858310626702995,87.73841961852861,92.37057220708446,65.66757493188011,89.50953678474114,506.1307901907357,0.8097484276729559
401,30817,0.3087660011417756,0.04379156975558004,0.020039172481331864,0.20472552571473576,0.17801393838100343,0.4905853933811718,0.03963897473745714,,54.904632152588555,33.514986376021795,38.828337874659404,39.64577656675749,38.283378746594,79.42779291553134,64.03269754768392,348.63760217983656,0.5500898472596586
402,30818,0.2531361363844035,0.039922739147351456,0.01375687843921961,0.237197176653308,0.21249586047025057,0.3718206870736445,0.05726222659130007,,21.934604904632153,24.795640326975477,20.02724795640327,75.88555858310627,80.79019073569482,47.41144414168937,98.09264305177112,368.93732970027247,0.5835579514824797
403,30820,0.28998165229848943,0.056067959557971545,0.030775138878773232,0.23062072553758103,0.20295834534447968,0.38477571607336153,0.03832283624542869,,43.596730245231605,62.12534059945504,74.65940054495913,67.98365122615805,67.43869209809264,51.63487738419619,58.038147138964575,425.47683923705716,0.6767744833782567
404,30821,0.32282434185928877,0.06269762612676388,0.032788239180706974,0.29014790269134405,0.23429147447841892,0.25934386233478673,0.04486856682445362,,61.716621253406,71.52588555858311,77.79291553133515,95.64032697547684,92.50681198910081,18.256130790190735,79.01907356948229,496.4577656675749,0.7938005390835579
405,30822,0.2531361363844035,0.039922739147351456,0.01375687843921961,0.237197176653308,0.21249586047025057,0.3718206870736445,0.05726222659130007,,21.934604904632153,24.795640326975477,20.02724795640327,75.88555858310627,80.79019073569482,47.41144414168937,98.09264305177112,368.93732970027247,0.5835579514824797
406,30823,0.27082773505010876,0.04210611886059066,0.01883861177767006,0.22745889059416793,0.20354706895619462,0.39705935718184554,0.04414969935270473,,32.69754768392371,28.337874659400544,34.87738419618529,65.53133514986376,68.25613079019074,56.130790190735695,77.11171662125341,362.94277929155317,0.5736747529200359
407,30824,0.38549454664041644,0.051829219316761606,0.02686560450822964,0.26857291734514427,0.23232348754748128,0.3903867291249142,0.038827011449489836,,77.65667574931881,51.49863760217983,63.48773841961853,90.46321525885558,91.68937329700273,53.678474114441414,60.490463215258856,488.9645776566757,0.781446540880503
408,30828,0.2915599961252647,0.05662729707199398,0.02916940237397918,0.2555816006135058,0.21669750231267346,0.3938498066944244,0.041582120276429935,,44.6866485013624,62.80653950953678,70.84468664850137,85.55858310626704,83.92370572207085,54.63215258855586,70.98092643051771,473.433242506812,0.7558400718778077
409,30830,0.40481178872078805,0.0528005585664986,0.02961661506412641,0.2673837499854724,0.23252349813057663,0.4616378273185105,0.03779286084740794,,80.92643051771117,55.3133514986376,71.66212534059946,89.78201634877384,91.82561307901908,73.70572207084469,57.084468664850135,520.2997275204359,0.8331087151841867
410,30833,0.2531361363844035,0.039922739147351456,0.01375687843921961,0.237197176653308,0.21249586047025057,0.3718206870736445,0.05726222659130007,,21.934604904632153,24.795640326975477,20.02724795640327,75.88555858310627,80.79019073569482,47.41144414168937,98.09264305177112,368.93732970027247,0.5835579514824797
411,30901,0.3442269132226802,0.08057886293080611,0.038545222922352955,0.23517067137187778,0.19621083240277892,0.2501631305919333,0.028874111565797975,,68.52861035422343,86.92098092643052,85.96730245231608,73.02452316076294,58.583106267029976,16.348773841961854,28.61035422343324,417.9836512261581,0.6644204851752021
412,30903,0.17036354208676616,0.02579160864563783,0.006478174002542835,0.10750705767125655,0.10955355782416577,0.7784333991862153,0.06212495587716202,,6.67574931880109,7.76566757493188,5.449591280653951,8.719346049046322,13.623978201634877,98.09264305177112,99.1825613079019,239.50953678474116,0.3701707097933513
413,30904,0.37103339454153195,0.09127246498767806,0.04439276912904971,0.2142948434709893,0.16773892773892773,0.23832425453963366,0.030347503373819164,,75.06811989100818,89.64577656675749,89.78201634877384,50.2724795640327,31.88010899182561,14.986376021798366,34.059945504087196,385.6948228882834,0.6111859838274932
414,30905,0.586078566505858,0.1089446622206384,0.03741790968792954,0.23014568335128394,0.23736864833741184,0.0,0.02330193356470005,,94.00544959128065,92.37057220708446,85.28610354223433,67.57493188010899,93.3242506811989,2.997275204359673,15.258855585831062,450.81743869209805,0.7185534591194968
415,30906,0.5187401880430149,0.05273409751975893,0.023344325055893282,0.23343136001363848,0.22598441486794013,0.4294401656708105,0.0490064710111772,,90.59945504087193,55.177111716621255,51.63487738419619,70.84468664850137,88.41961852861036,65.12261580381471,89.1008174386921,510.8991825613079,0.8176100628930817
416,30907,0.29888597496473907,0.040677567345018234,0.011345724032466769,0.12187996977250426,0.09164063095328812,0.43080750436441445,0.0361676700714785,,48.50136239782017,26.021798365122617,13.079019073569482,12.125340599455042,9.809264305177111,65.80381471389646,51.63487738419619,226.97547683923707,0.34950584007187785
417,30909,0.42474227703637135,0.055355403629211465,0.019654288767221733,0.18542733289330504,0.13816570749977164,0.2264167723999009,0.03169986299926231,,85.01362397820164,60.8991825613079,37.73841961852861,27.247956403269754,21.525885558583106,13.760217983651225,38.69209809264305,284.8773841961853,0.4449685534591195
418,30912,0.5069001479469332,0.08763416756771011,0.04860360241567552,0.3374904115012496,0.2510853404698186,0.2638681477364513,0.03134843257837108,,89.78201634877384,88.69209809264305,91.41689373297002,98.36512261580381,96.18528610354224,18.93732970027248,37.19346049046322,520.5722070844686,0.8335579514824796
419,31001,0.28237302521170504,0.044014543669361646,0.017289784146173083,0.22150280373831777,0.2106789872287923,0.4160510261097332,0.05075114668251286,,38.69209809264305,34.60490463215259,28.337874659400544,59.67302452316076,77.9291553133515,61.716621253406,92.37057220708446,393.3242506811989,0.6237646001796945
420,31002,0.2798639819144094,0.048340128130460104,0.02206380992652045,0.24400734052466033,0.2128956900062153,0.3437872366676206,0.04983245855944014,,36.64850136239782,44.141689373297005,46.86648501362398,80.10899182561307,81.19891008174388,40.32697547683924,90.59945504087193,419.8910081743869,0.6675651392632523
421,31003,0.32876766951771436,0.04958467536870656,0.015956094253263265,0.23801199308872853,0.21729559748427674,0.35507089594310043,0.05543764326343493,,64.44141689373296,47.82016348773842,25.068119891008173,76.566757493188,84.74114441416894,42.643051771117165,96.32152588555859,437.6021798365122,0.696765498652291
422,31005,0.2891340237130422,0.044024653806131436,0.013927799567757944,0.11903410166155709,0.07827980402830702,0.3056551252245177,0.02198391420911528,,43.18801089918256,34.741144414168936,20.435967302452315,11.035422343324251,8.446866485013624,30.108991825613078,12.670299727520437,160.6267029972752,0.24011680143755615
423,31006,0.35715120940799144,0.04836803105151729,0.0281757233592096,0.25351285908207066,0.20967704216458924,0.30520451859561953,0.0316884701416661,,71.93460490463215,44.4141689373297,67.98365122615805,84.74114441416894,76.97547683923706,29.97275204359673,38.555858310626704,414.5776566757494,0.6588050314465409
424,31007,0.25589186630551974,0.05221357150442379,0.02497219412136218,0.21912620412409115,0.18823512391313782,0.5695776735700337,0.045908968600583695,,23.024523160762943,53.40599455040872,57.49318801089918,56.81198910081744,47.956403269754766,90.46321525885558,81.60762942779292,410.76294277929156,0.6525157232704402
425,31008,0.28564656916584774,0.05046388093314729,0.02078284497319527,0.1351944792973651,0.11140291944054236,0.48099975744371204,0.03706937609144308,,40.87193460490463,49.04632152588556,41.14441416893733,14.168937329700272,14.577656675749319,77.65667574931881,55.72207084468665,293.1880108991826,0.458670260557053
426,31009,0.20317549529296053,0.06000292697204742,0.036294453387970146,0.28184827983302146,0.13881748071979436,0.0,0.004285714285714286,,10.354223433242506,67.98365122615805,83.5149863760218,94.55040871934605,22.20708446866485,2.997275204359673,0.5449591280653951,282.1525885558583,0.44047619047619047
427,31011,0.29622135638757435,0.03822678133116208,0.012944329872399098,0.2257368716942599,0.20119187385753987,0.3075987338787754,0.04741311349865982,,46.73024523160763,20.572207084468666,17.166212534059945,64.30517711171662,65.53133514986376,30.79019073569482,85.69482288828338,330.7901907356948,0.5206648697214734
428,31012,0.26505972487394136,0.04088011568865227,0.017093906242907263,0.21503458780224663,0.20764262466483416,0.426919607488793,0.048484157738773646,,27.79291553133515,26.70299727520436,28.065395095367847,50.95367847411444,73.433242506812,64.57765667574932,88.0108991825613,359.5367847411444,0.5680592991913745
429,31014,0.2839969280120372,0.032979477081160086,0.011770415534717147,0.23322396216269603,0.20221383067654436,0.3047164430897231,0.04763535288430551,,40.05449591280654,14.44141689373297,13.896457765667575,70.02724795640327,66.4850136239782,29.70027247956403,86.37602179836512,320.9809264305177,0.5044923629829289
430,31015,0.2946037894126359,0.052345835030803894,0.024615401670033895,0.2123661088263122,0.19676099901717062,0.36347887978092636,0.03601596788778368,,45.64032697547684,54.35967302452316,55.72207084468665,47.54768392370572,59.264305177111716,45.50408719346049,50.54495912806539,358.58310626703,0.5664869721473496
431,31016,0.2837522101540793,0.03313822148693702,0.014293272420366654,0.21620969881116014,0.19353128313891835,0.42343866758636545,0.05176354314658101,,39.91825613079019,14.713896457765667,20.708446866485012,52.17983651226158,53.54223433242507,62.80653950953678,93.8692098092643,337.7384196185286,0.5321203953279424
432,31017,0.3316287908047398,0.039506496915605725,0.012993831211445072,0.24162656854420228,0.21130841508340578,0.2962751144917271,0.046212932065730655,,65.25885558583106,23.024523160762943,17.302452316076295,79.15531335149863,78.7465940054496,26.70299727520436,82.42506811989101,372.6158038147139,0.5896226415094339
433,31018,0.43883474463439315,0.05353547990855635,0.027922159161994017,0.2720731036495695,0.24232633279483037,0.5085601610123498,0.035850599781897495,,85.83106267029973,57.356948228882835,66.89373297002724,91.28065395095368,94.55040871934605,82.42506811989101,49.45504087193461,527.7929155313351,0.8454627133872415
434,31019,0.37530639577489705,0.04212884246889591,0.021806601354816074,0.286286731967943,0.21677713061525072,0.3301288783640303,0.030146516285443237,,76.02179836512262,28.61035422343324,46.049046321525886,94.95912806539509,84.0599455040872,36.78474114441417,33.514986376021795,400.0,0.6347708894878705
435,31020,0.5489520132377276,0.013987043580683157,0.005668433451118964,0.3174478422406402,0.22468102073365231,0.0,0.014885699096225412,,92.37057220708446,1.771117166212534,4.359673024523161,97.13896457765668,88.0108991825613,2.997275204359673,3.4059945504087192,290.05449591280654,0.45350404312668463
436,31021,0.4056196887214135,0.05003128332114312,0.023590267802853393,0.2731673278797879,0.23035720301393553,0.4402148356687617,0.030502318528836152,,81.06267029972751,48.50136239782017,52.58855585831063,91.96185286103542,90.59945504087193,68.80108991825612,34.741144414168936,468.25613079019075,0.7473045822102425
437,31022,0.37799413619516514,0.05160226201696513,0.020911875589066917,0.25335350891542613,0.21564885496183206,0.3585326795533133,0.03163430420711974,,76.43051771117166,50.95367847411444,41.55313351498638,84.46866485013624,83.10626702997276,44.27792915531335,38.283378746594,419.0735694822888,0.6662174303683737
438,31023,0.30050207720329863,0.04377204008666859,0.017981776119183984,0.22671631796744404,0.2060874321749901,0.3590205370470411,0.04563637027836633,,50.54495912806539,33.37874659400545,32.28882833787466,64.71389645776567,71.66212534059946,44.55040871934605,80.38147138964578,377.52043596730243,0.597708894878706
439,31024,0.2172301908479203,0.03903945985540941,0.016866779196789708,0.20087489602908104,0.16930758239817625,0.4652628335936289,0.03616301914378398,,13.215258855585832,22.20708446866485,27.79291553133515,36.37602179836512,32.561307901907355,74.93188010899182,51.36239782016349,258.44686648501363,0.40139263252470797
440,31025,0.2502974066143231,0.0284928767808048,0.008247938015496127,0.06652360515021459,0.10957004160887657,0.0,0.00510204081632653,,20.435967302452315,9.673024523160763,8.583106267029972,1.9073569482288828,13.760217983651225,2.997275204359673,0.6811989100817438,58.038147138964575,0.07097933513027851
441,31027,0.31245393246157627,0.051863438715325116,0.031255829972877174,0.2427955974364049,0.2040615141955836,0.31639068681857263,0.03451298345568095,,56.81198910081744,51.771117166212534,74.93188010899182,79.83651226158038,69.20980926430518,33.2425068119891,45.50408719346049,411.30790190735695,0.653414195867026
442,31028,0.3067941840425274,0.049701633165829144,0.017823492462311557,0.19161676646706588,0.16168469564104204,0.9250678858713329,0.02087246921310791,,53.950953678474114,48.228882833787466,31.743869209809265,30.381471389645778,29.427792915531334,99.31880108991825,10.217983651226158,303.26975476839243,0.4752920035938905
443,31029,0.17831017208493155,0.029662522202486677,0.015075488454706926,0.1303403488195304,0.13780758083764277,0.31258465322003415,0.03706528370957901,,7.76566757493188,11.307901907356948,22.070844686648503,13.079019073569482,21.38964577656676,31.88010899182561,55.5858310626703,163.0790190735695,0.24415992812219228
444,31030,0.3552056870348086,0.05231528489456658,0.02265696946799216,0.19920896353345086,0.18577590219381265,0.35636798868396713,0.03388377549178848,,71.38964577656675,54.223433242506815,48.77384196185286,35.42234332425068,44.00544959128065,43.05177111716621,43.46049046321526,340.3269754768392,0.536388140161725
445,31031,0.28131827947159116,0.036953374721890274,0.016399972796253656,0.2030765047305597,0.1890087250071364,0.4193720718649731,0.04111861797656718,,38.283378746594,19.20980926430518,26.021798365122617,38.01089918256131,49.182561307901906,62.26158038147139,69.34604904632153,302.31607629427793,0.47371967654986524
446,31032,0.2136841691660882,0.04240258114760938,0.020387728423219204,0.12622331107335255,0.10551995339353336,0.38074443456474055,0.031049396767584794,,12.26158038147139,29.97275204359673,39.91825613079019,12.670299727520437,12.806539509536785,50.68119891008175,35.83106267029973,194.14168937329703,0.2953728661275831
447,31033,0.3254996627498314,0.041014998585039146,0.020413168569002924,0.19877581415623807,0.18206224520234662,0.6618859337622919,0.04351633546648703,,63.48773841961853,26.839237057220707,40.19073569482289,34.87738419618529,42.09809264305177,95.09536784741144,75.61307901907357,378.2016348773842,0.5988319856244384
448,31035,0.3837580601965349,0.045610883519179794,0.015882752426227352,0.24835893325245348,0.221848927711518,0.48226960224900495,0.024081532012821566,,77.24795640326975,37.32970027247956,24.659400544959126,82.01634877384195,86.92098092643052,78.06539509536785,16.348773841961854,402.5885558583106,0.6390386343216531
449,31036,0.3700344846352891,0.046152633238725954,0.02400399453379586,0.2613789439223747,0.22529726722759197,0.3535052525910432,0.037882599580712786,,74.65940054495913,38.01089918256131,53.54223433242507,86.78474114441417,88.28337874659401,42.37057220708447,57.22070844686648,440.87193460490465,0.7021563342318059
450,31037,0.3244921250855969,0.04616242405598708,0.024311697300622933,0.2290981513634971,0.20703321091706517,0.2857887646739796,0.042266357801997494,,63.079019073569484,38.14713896457766,54.904632152588555,67.02997275204359,72.6158038147139,23.705722070844686,72.47956403269755,391.9618528610354,0.6215184186882299
451,31038,0.34531977975434136,0.06624105768360047,0.03643333635183676,0.2614268588817508,0.2437367821701643,0.4316350778144347,0.047354138398914516,,68.93732970027249,75.34059945504087,83.7874659400545,86.92098092643052,94.82288828337875,66.2125340599455,85.42234332425068,561.4441416893733,0.900943396226415
452,31039,0.41311940828181326,0.04253242225631014,0.021794131123373906,0.27687852098706656,0.220717569458325,0.31805071375517086,0.027388684560607245,,82.97002724795641,31.47138964577657,45.91280653950954,93.3242506811989,86.64850136239782,34.059945504087196,25.749318801089917,400.1362397820164,0.6349955076370171
453,31041,0.26319286588564433,0.04385504201680672,0.015268607442977191,0.1866795091324201,0.13866803453877063,0.059828596028550445,0.025786418253003915,,26.294277929155314,33.92370572207084,22.47956403269755,28.065395095367847,21.934604904632153,3.9509536784741144,20.572207084468666,157.22070844686647,0.23450134770889486
454,31042,0.2995021299050911,0.04639721649067444,0.019347008132054862,0.2126960906374502,0.20967149561314016,0.4445383163740356,0.046797588491613445,,49.45504087193461,39.237057220708444,37.32970027247956,48.36512261580381,76.83923705722071,69.75476839237058,83.5149863760218,404.4959128065395,0.6421832884097034
455,31044,0.30827343300747556,0.043841971177611315,0.01841895129092361,0.21816028251603045,0.20862477599861265,0.4148191461405463,0.04473360884619681,,54.63215258855586,33.787465940054496,33.787465940054496,54.904632152588555,74.65940054495913,61.58038147138964,78.2016348773842,391.55313351498637,0.6208445642407906
456,31045,0.39511537960106036,0.06759242229170498,0.03289957697259518,0.28586951153257273,0.23935654758059305,0.3258839503436045,0.041539089610124515,,79.29155313351498,76.83923705722071,78.33787465940054,94.82288828337875,93.59673024523161,35.967302452316076,70.43596730245231,529.291553133515,0.8479335130278526
457,31046,0.3033084567186814,0.04331961474818618,0.01981416267130553,0.20157321500605083,0.1787598944591029,0.3040447776956384,0.047564186965108626,,52.043596730245234,32.42506811989101,38.14713896457766,36.920980926430516,39.3732970027248,29.291553133514988,86.10354223433242,314.3051771117166,0.4934860736747529
458,31047,0.28552701237804723,0.042564020143576554,0.010714668381013608,0.10017052501033485,0.08468441294020058,0.31501142384910796,0.01982103338785721,,40.735694822888284,31.607629427792915,12.26158038147139,7.493188010899183,8.991825613079019,32.69754768392371,8.583106267029972,142.37057220708448,0.21001796945193174
459,31049,0.29096063744068756,0.05223966309341501,0.024049259826442064,0.2660908243239838,0.22440498047200988,0.31719155052062414,0.05114046215456558,,44.00544959128065,53.678474114441414,53.81471389645777,89.3732970027248,87.87465940054496,33.37874659400545,92.64305177111717,454.7683923705722,0.7250673854447438
460,31050,0.26492740967143324,0.011174484926085438,0.001513211500407403,0.1895724014737077,0.17859220477021523,0.8124660405185128,0.052734375,,27.52043596730245,0.9536784741144414,0.6811989100817438,29.019073569482288,38.96457765667575,98.36512261580381,94.4141689373297,289.9182561307902,0.4532794249775382
461,31051,0.2761574594460286,0.028817139408569704,0.012761516797425066,0.22144206091714688,0.19919517102615694,0.42655841887238183,0.054262092559156136,,35.28610354223433,10.217983651226158,16.893732970027248,59.536784741144416,62.80653950953678,64.30517711171662,95.64032697547684,344.6866485013624,0.5435759209344114
462,31052,0.27488445227998287,0.024592208310470393,0.0026437871003142615,0.1210791729702471,0.10357045516489506,0.4713487831028949,0.028513238289205704,,34.46866485013624,6.8119891008174385,1.771117166212534,11.716621253405995,12.26158038147139,75.61307901907357,27.52043596730245,170.1634877384196,0.2558400718778077
463,31054,0.28582500473130684,0.04085540709392339,0.016463762010311994,0.21631707868382086,0.20005296227641495,0.38092970704047785,0.04378516266554845,,41.00817438692098,26.56675749318801,26.158038147138964,52.31607629427793,64.03269754768392,50.817438692098094,76.29427792915531,337.1934604904632,0.5312219227313566
464,31055,0.3641391679366363,0.04740546698292324,0.022921264219163608,0.2582019743203436,0.2281803542673108,0.3999897765818001,0.03798571179648022,,73.70572207084469,41.82561307901907,49.59128065395095,86.10354223433242,89.64577656675749,56.67574931880109,57.49318801089918,455.04087193460487,0.7255166217430367
465,31057,0.3161643138751113,0.11914422722242715,0.06218834105222892,0.23993912749408183,0.1801689609908788,0.3180110658124636,0.028884230142091776,,57.76566757493188,93.3242506811989,94.55040871934605,77.65667574931881,40.87193460490463,33.514986376021795,28.74659400544959,426.43051771117166,0.6783468104222821
466,31058,0.3903186487898311,0.03985023724792408,0.020277283511269277,0.2697807259996315,0.21641512949506242,0.29410422881207227,0.02860793639525804,,78.88283378746594,23.569482288828336,39.782016348773844,90.73569482288828,83.65122615803814,26.158038147138964,27.929155313351497,370.70844686648496,0.5864779874213835
467,31060,0.37071546532516125,0.04767794074116125,0.02023007708433862,0.254029926121415,0.22702559482804302,0.3881154926515598,0.04066969984615888,,74.93188010899182,43.05177111716621,39.509536784741144,85.01362397820164,88.69209809264305,52.86103542234333,67.98365122615805,452.0435967302452,0.7205750224618148
468,31061,0.3031838866811947,0.05631017896385036,0.027839200613336657,0.23269373599119353,0.2043378491681744,0.45054399108240867,0.04579606913763314,,51.771117166212534,62.53405994550409,66.62125340599455,69.20980926430518,69.61852861035422,71.11716621253406,80.65395095367847,471.5258855585831,0.7526954177897573
469,31062,0.4860433891597767,0.09242529534398888,0.04393483128715929,0.3175773235048256,0.30390455531453364,0.5299847103459993,0.011061946902654867,,88.8283378746594,89.78201634877384,89.3732970027248,97.27520435967303,99.31880108991825,86.23978201634877,1.2261580381471389,552.0435967302451,0.8854447439353097
470,31063,0.2735251985935669,0.07164559171175174,0.03577718193212648,0.2252463129551435,0.18581026388214344,0.4869089656360348,0.041444605634878215,,34.059945504087196,81.47138964577657,82.56130790190736,64.16893732970027,44.141689373297005,78.88283378746594,70.16348773841962,455.449591280654,0.7261904761904762
471,31064,0.26116855129664157,0.05575146070886206,0.02806877557849219,0.20763785442369148,0.20145053967602333,0.5081693331196179,0.04033120322251784,,25.068119891008173,61.716621253406,67.71117166212534,42.643051771117165,65.80381471389646,82.28882833787466,66.34877384196186,411.58038147138967,0.653863432165319
472,31065,0.30968022151039687,0.05114516962286895,0.018397336547844555,0.20844189682126107,0.19140216954600242,0.2542161820918923,0.024991322457480043,,55.5858310626703,50.13623978201635,33.65122615803815,43.869209809264305,52.043596730245234,17.302452316076295,18.80108991825613,271.38964577656674,0.4227313566936208
473,31066,0.2641962944416625,0.016284584980237153,0.008221343873517787,0.12056557875532131,0.11047971455001983,0.39031925116560484,0.04060482500849473,,26.975476839237057,2.4523160762942777,8.446866485013624,11.444141689373296,14.032697547683924,53.40599455040872,67.43869209809264,184.19618528610354,0.27897574123989216
474,31067,0.5226815385499913,0.0525923162998881,0.026358324008454555,0.34334500337817087,0.26265773484966504,0.5811533052039382,0.047080979284369114,,91.00817438692098,54.904632152588555,61.85286103542234,98.6376021798365,97.00272479564033,91.82561307901908,84.46866485013624,579.7002724795641,0.9310422282120395
475,31068,0.28303742146954386,0.05829310677737015,0.02741842054450666,0.19001036021676762,0.14914378647278292,0.14818277262593435,0.020302243932224087,,38.96457765667575,65.9400544959128,65.25885558583106,29.291553133514988,24.52316076294278,7.493188010899183,9.536784741144414,241.00817438692098,0.37264150943396224
