TRACT,ZIP_CODE
110100,30620
010100,30621
030300,30621
030400,30621
030600,30621
180402,30622
130500,30622
130600,30622
130700,30622
010600,30622
030100,30622
030200,30622
030300,30622
010100,30623
000100,30624
960300,30624
960400,30624
020600,30624
010400,30625
960102,30625
960201,30625
020300,30627
960100,30627
960202,30627
020300,30628
020400,30628
020500,30628
960201,30628
960202,30628
020200,30629
020300,30629
960202,30629
960201,30630
960202,30630
010200,30631
010102,30631
970400,30633
890300,30633
020100,30633
020200,30633
020300,30633
020400,30633
020500,30633
020600,30633
000100,30634
000200,30634
000300,30634
960400,30634
960500,30634
000200,30635
000300,30635
000400,30635
000500,30635
960500,30635
010100,30641
110200,30641
950100,30642
950200,30642
950301,30642
950302,30642
950303,30642
950400,30642
950500,30642
960100,30643
960200,30643
960400,30643
960500,30643
140400,30646
020100,30646
020400,30646
020500,30646
960100,30648
960202,30648
960300,30648
950100,30650
010100,30650
010200,30650
010300,30650
010400,30650
010500,30650
110200,30650
110200,30655
110300,30655
110400,30655
110503,30655
110508,30655
110601,30655
110602,30655
110700,30655
110800,30655
180502,30656
110100,30656
110200,30656
110300,30656
110400,30656
110503,30656
960300,30660
010102,30660
000100,30662
890200,30662
890300,30662
890400,30662
960300,30662
020600,30662
010200,30663
010500,30663
010200,30664
950400,30665
180401,30666
180402,30666
180502,30666
010600,30666
030100,30666
960300,30667
970100,30668
010101,30668
010102,30668
950100,30669
950200,30669
960300,30669
010200,30669
010101,30673
010102,30673
010301,30673
010302,30673
950100,30677
030100,30677
030200,30677
030300,30677
030400,30677
030500,30677
030600,30677
950400,30678
950500,30678
480400,30678
010200,30678
180103,30680
180104,30680
180105,30680
180107,30680
180108,30680
180203,30680
180204,30680
180205,30680
180206,30680
180301,30680
180302,30680
180303,30680
180401,30680
180402,30680
180501,30680
180502,30680
010703,30680
030100,30680
140500,30683
140600,30683
150900,30683
960201,30683
000202,30701
970100,30701
970200,30701
970300,30701
970400,30701
970500,30701
970600,30701
970700,30701
970800,30701
970900,30701
010201,30705
010202,30705
010300,30705
010400,30705
010500,30705
010600,30705
010700,30705
030401,30707
030700,30707
020100,30707
020302,30707
020501,30707
020502,30707
020601,30707
020800,30707
010100,30708
030100,30710
000101,30710
000102,30710
010100,30711
010201,30711
000102,30720
000302,30720
000501,30720
000502,30720
000800,30720
000900,30720
001200,30720
001400,30720
001500,30720
010700,30721
000101,30721
000102,30721
000200,30721
000301,30721
000302,30721
000400,30721
000501,30721
000502,30721
000800,30721
001000,30721
001100,30721
001200,30721
001300,30721
001500,30721
020301,30725
020302,30725
020502,30725
030402,30726
020601,30728
020602,30728
020700,30728
020800,30728
020901,30728
020902,30728
010300,30730
010600,30730
010300,30731
010400,30731
040102,30731
040300,30731
020800,30731
000100,30733
970700,30733
970100,30734
970900,30734
050400,30734
970100,30735
970200,30735
010700,30735
000800,30735
001500,30735
030100,30736
030201,30736
030202,30736
030301,30736
030303,30736
030304,30736
030401,30736
030402,30736
030700,30736
020601,30736
000700,30736
040101,30738
040102,30738
040300,30738
020400,30738
020800,30738
030304,30739
030401,30739
020601,30739
020602,30739
020902,30740
000600,30740
000700,30740
000800,30740
030500,30741
030600,30741
030700,30741
020100,30741
020200,30741
020301,30741
020302,30741
020501,30741
020502,30741
030500,30742
030600,30742
030700,30742
020100,30742
970200,30746
010100,30747
010200,30747
010300,30747
010400,30747
010500,30747
010600,30747
020902,30747
040101,30750
040300,30750
020400,30750
010100,30751
040101,30752
040102,30752
040200,30752
010200,30753
010300,30753
010500,30753
020901,30753
030100,30755
000102,30755
000302,30755
000501,30755
000600,30755
000700,30755
000800,30755
000102,30756
040101,30757
030401,30802
030402,30802
030504,30802
950100,30802
960200,30803
960300,30803
950200,30805
010903,30805
010904,30805
970500,30807
950200,30808
950400,30808
950500,30808
030102,30809
030103,30809
030105,30809
030201,30809
030304,30809
030306,30809
030307,30809
030308,30809
030309,30809
030603,30809
010100,30810
960200,30810
970400,30810
970500,30810
010706,30812
030302,30813
030306,30813
030402,30813
030503,30813
030505,30813
030506,30813
010204,30813
010800,30813
030503,30814
030504,30814
950500,30814
950100,30815
950200,30815
010707,30815
010708,30815
010709,30815
010710,30815
010711,30815
010712,30815
010800,30815
010903,30815
010904,30815
010905,30815
010906,30815
950100,30816
950200,30816
950400,30816
950900,30816
960100,30816
970100,30817
970200,30817
010301,30817
010302,30817
960100,30818
010100,30820
970500,30820
950100,30820
970400,30821
970500,30821
960100,30822
010100,30823
960100,30823
960200,30823
960300,30823
970400,30823
950100,30824
950200,30824
950300,30824
950400,30824
950500,30824
970500,30824
010100,30828
970400,30828
970500,30828
950100,30830
950400,30830
950500,30830
950700,30830
950900,30830
960100,30833
000300,30901
000600,30901
000700,30901
000900,30901
001000,30901
001300,30901
001400,30901
001500,30901
010300,30901
010400,30901
010600,30901
011000,30901
030302,30903
000100,30904
000200,30904
000300,30904
001000,30904
001100,30904
001200,30904
001300,30904
010101,30904
010106,30904
010300,30904
010504,30904
010507,30904
010800,30905
010300,30906
010400,30906
010504,30906
010506,30906
010507,30906
010508,30906
010509,30906
010510,30906
010511,30906
010512,30906
010513,30906
010600,30906
010706,30906
010709,30906
010710,30906
010905,30906
010906,30906
030102,30907
030105,30907
030106,30907
030201,30907
030202,30907
030203,30907
030302,30907
030306,30907
030603,30907
010104,30907
010105,30907
010201,30907
010203,30907
010204,30907
030505,30909
000100,30909
001100,30909
001601,30909
001602,30909
010101,30909
010104,30909
010106,30909
010107,30909
010201,30909
010203,30909
010204,30909
010504,30909
010507,30909
000900,30912
011000,30912
960100,31001
960200,31001
960400,31001
970500,31002
960100,31002
950100,31002
951000,31002
960100,31002
960400,31003
021103,31005
021107,31005
021108,31005
950100,31006
950300,31006
970100,31007
970200,31007
070201,31008
070202,31008
020106,31008
020109,31008
021104,31008
021113,31008
040101,31008
040102,31008
040200,31008
951100,31009
951400,31009
960300,31011
960400,31011
960500,31011
790100,31012
960100,31012
960200,31012
790100,31014
790200,31014
790300,31014
960100,31014
960300,31014
060200,31014
010100,31015
010201,31015
010202,31015
010300,31015
010400,31015
010500,31015
960300,31015
070100,31016
970200,31016
050301,31016
010600,31016
790100,31017
060100,31017
060200,31017
960400,31017
950400,31018
950500,31018
950600,31019
950700,31019
951100,31019
951400,31019
013302,31020
013900,31020
060100,31020
060200,31020
950201,31021
950202,31021
950300,31021
950400,31021
950500,31021
950600,31021
950700,31021
950800,31021
950900,31021
951100,31021
951400,31021
790100,31022
950202,31022
950600,31022
950700,31022
960100,31023
960200,31023
960300,31023
960400,31023
960500,31023
960600,31023
950100,31023
960101,31024
960102,31024
960201,31024
960202,31024
960300,31024
021500,31025
950100,31027
951000,31027
020108,31028
020109,31028
020200,31028
021104,31028
150100,31029
050101,31029
050102,31029
050200,31029
050301,31029
050302,31029
070201,31030
070202,31030
021201,31030
000100,31030
040101,31030
040200,31030
040301,31030
040302,31030
040400,31030
970800,31031
030302,31031
060100,31031
960200,31031
960300,31031
030101,31032
030103,31032
030200,31032
030301,31032
030302,31032
970800,31033
030200,31033
030302,31033
950500,31035
021500,31036
950100,31036
950200,31036
950300,31036
960500,31037
950100,31037
780200,31037
010500,31038
030200,31038
950300,31039
000200,31041
960200,31042
960400,31042
060100,31044
060200,31044
960200,31044
960400,31044
480400,31045
970500,31045
030200,31046
050102,31046
050302,31046
021103,31047
021108,31047
021201,31047
021400,31047
021500,31047
970400,31049
970500,31049
960100,31049
070100,31050
070201,31050
970200,31051
013603,31052
013604,31052
013606,31052
070201,31052
960200,31054
960300,31054
960400,31054
950100,31055
950200,31055
950500,31055
000100,31057
000400,31057
920100,31058
950300,31058
960500,31060
960600,31060
950100,31060
950200,31060
950500,31060
970100,31061
970200,31061
970300,31061
970400,31061
970500,31061
970600,31061
970701,31061
970702,31061
970800,31061
480300,31061
030200,31061
960300,31061
960200,31061
970701,31062
970702,31062
970100,31063
970200,31063
000100,31063
000400,31063
010100,31064
010200,31064
010500,31064
790100,31065
950202,31065
950600,31065
013606,31066
070100,31066
070201,31066
050301,31066
950700,31067
000200,31068
000300,31068
021201,31069
021202,31069
021300,31069
021400,31069
021500,31069
040200,31069
970100,31070
970200,31070
970300,31070
950300,31071
960200,31071
010100,31072
010300,31072
960200,31072
960300,31072
951100,31075
951400,31075
000200,31076
950100,31076
950200,31076
950300,31076
960600,31077
950200,31077
070100,31078
070201,31078
070202,31078
960200,31079
960200,31079
960300,31079
960400,31079
950300,31081
970100,31082
950100,31082
950300,31082
950400,31082
950500,31082
950700,31082
950100,31083
780200,31083
960300,31084
010100,31085
010200,31085
970100,31087
480300,31087
480400,31087
950100,31087
020400,31088
020700,31088
020800,31088
020900,31088
021000,31088
021103,31088
021104,31088
021105,31088
021107,31088
021113,31088
021201,31088
960300,31089
950300,31089
950500,31089
950700,31089
960200,31090
960400,31090
970100,31091
970300,31091
021500,31091
950300,31091
010100,31092
010202,31092
970100,31092
970200,31092
970300,31092
020105,31093
020106,31093
020108,31093
020109,31093
020200,31093
020300,31093
020400,31093
020600,31093
020800,31093
020900,31093
021000,31093
021104,31093
950100,31094
950300,31094
950400,31094
960100,31096
960200,31096
960300,31096
950500,31096
970200,31097
050301,31097
010100,31097
010600,31097
020600,31098
020700,31098
020800,31098
010100,31201
010200,31201
010300,31201
010500,31201
010800,31201
011500,31201
011900,31201
013700,31201
013900,31201
010100,31204
010200,31204
010300,31204
010400,31204
010500,31204
011800,31204
011900,31204
012000,31204
012200,31204
012300,31204
012400,31204
012500,31204
012600,31204
012700,31204
013201,31204
013202,31204
011500,31206
012500,31206
012600,31206
012700,31206
012800,31206
012900,31206
013101,31206
013102,31206
013201,31206
013202,31206
013603,31206
013604,31206
013606,31206
013900,31206
010500,31207
011800,31210
012101,31210
012102,31210
012200,31210
012400,31210
013201,31210
013407,31210
013408,31210
013410,31210
013411,31210
050301,31210
050302,31210
011000,31211
011100,31211
011701,31211
011702,31211
013800,31211
030101,31211
030103,31211
030104,31211
030302,31211
010800,31213
013502,31216
013503,31216
013504,31216
013603,31216
013604,31216
013606,31216
011100,31217
011702,31217
013302,31217
013800,31217
013900,31217
030104,31217
030302,31217
060100,31217
060200,31217
013409,31220
013605,31220
013606,31220
050301,31220
010204,31301
010400,31301
010600,31301
970200,31301
010801,31302
010802,31302
030401,31302
030402,31302
030100,31303
030202,31303
110200,31304
110200,31305
110300,31305
030401,31307
920101,31308
920102,31308
110900,31308
010400,31309
010502,31309
030100,31312
030203,31312
030204,31312
030301,31312
030401,31312
030402,31312
010102,31313
010202,31313
010204,31313
010205,31313
010206,31313
010207,31313
010208,31313
010300,31313
010400,31313
970100,31313
970200,31313
010102,31314
010103,31314
010206,31314
010101,31315
010102,31315
010103,31315
970100,31316
970200,31316
030401,31318
010400,31320
010501,31320
010502,31320
010600,31320
920101,31321
920102,31321
110900,31321
010700,31322
010801,31322
010802,31322
010803,31322
010400,31323
010502,31323
010600,31323
970200,31323
110100,31323
920301,31324
920303,31324
920305,31324
920306,31324
030203,31326
030301,31326
030303,31326
030304,31326
030305,31326
110200,31327
011103,31328
030100,31329
030202,31329
030203,31329
030204,31329
110100,31331
110200,31331
110300,31331
980000,31331
000100,31401
000300,31401
000601,31401
000900,31401
001100,31401
001200,31401
001500,31401
002000,31401
002100,31401
002600,31401
002700,31401
010101,31401
010605,31401
011200,31401
011300,31401
011400,31401
001100,31404
002100,31404
002200,31404
002700,31404
003000,31404
003400,31404
003501,31404
003502,31404
003601,31404
003602,31404
003700,31404
003800,31404
010101,31404
010102,31404
011107,31404
002300,31405
002600,31405
002700,31405
002800,31405
002900,31405
003000,31405
003400,31405
004001,31405
004300,31405
004400,31405
004500,31405
010501,31405
010502,31405
010808,31405
010809,31405
011400,31405
003502,31406
003800,31406
003900,31406
004001,31406
004002,31406
004100,31406
004207,31406
004208,31406
004209,31406
004210,31406
004300,31406
010102,31406
010200,31406
011003,31406
011004,31406
010700,31407
010501,31408
010601,31408
010603,31408
010700,31408
010803,31408
011600,31408
980000,31408
004300,31409
011104,31410
011106,31410
011107,31410
011108,31410
011109,31410
011005,31411
011006,31411
000100,31415
000601,31415
001200,31415
002300,31415
003301,31415
003302,31415
010501,31415
011200,31415
011300,31415
011600,31415
980000,31415
004208,31419
004209,31419
004211,31419
004212,31419
010802,31419
010806,31419
010807,31419
010808,31419
010809,31419
010901,31419
011500,31419
950200,31501
950300,31501
950400,31501
950500,31501
950600,31501
950700,31501
950800,31501
950900,31501
960300,31503
950100,31503
950200,31503
950300,31503
950600,31503
950800,31503
950900,31503
970100,31510
970201,31510
970202,31510
960100,31510
960200,31510
960300,31510
010100,31512
010600,31512
950100,31513
950200,31513
950300,31513
950400,31513
950500,31513
960100,31513
960100,31516
960200,31516
960300,31516
960400,31516
950400,31518
960200,31518
970400,31518
010100,31519
010200,31519
010500,31519
010600,31519
960300,31519
000501,31520
000600,31520
000700,31520
000800,31520
000900,31520
000101,31522
000102,31522
000200,31522
000300,31522
000403,31522
000401,31523
000600,31523
001000,31523
000404,31524
000401,31525
000403,31525
000404,31525
000503,31525
000504,31525
000600,31525
000700,31525
001000,31527
960300,31532
010200,31533
010300,31533
010400,31533
010500,31533
010600,31533
010700,31533
010801,31533
010802,31533
010500,31535
010600,31535
010700,31535
010801,31535
010802,31535
010302,31537
010100,31537
010200,31537
950500,31539
960100,31539
960200,31539
960300,31539
960300,31542
960100,31543
960200,31543
001000,31543
970400,31543
970600,31543
950200,31544
950500,31544
970100,31545
970200,31545
970300,31545
970400,31545
970600,31545
970300,31546
970500,31546
970600,31546
010500,31547
010301,31548
010302,31548
010401,31548
010402,31548
010403,31548
950100,31549
950500,31549
780100,31549
950200,31550
950800,31550
970100,31551
960200,31551
960300,31552
010300,31552
950100,31552
950200,31552
960200,31553
960300,31553
010100,31553
970201,31554
970202,31554
010200,31554
010300,31554
010400,31554
010802,31554
950100,31554
950100,31555
950400,31555
970100,31555
970200,31555
970300,31555
970400,31555
960100,31556
960200,31557
960100,31557
960200,31557
960400,31557
010401,31558
010402,31558
010403,31558
010500,31558
010601,31558
010602,31558
970100,31560
970400,31560
000300,31561
010200,31562
950100,31563
950200,31563
950400,31563
950500,31563
010100,31565
960100,31566
001000,31566
010200,31567
010100,31568
010200,31569
010302,31569
010500,31601
010604,31601
010800,31601
010900,31601
011000,31601
011301,31601
011302,31601
011401,31601
011402,31601
011403,31601
011500,31601
960300,31602
010201,31602
010202,31602
010301,31602
010302,31602
010401,31602
010402,31602
010500,31602
010601,31602
010604,31602
011100,31602
011200,31602
011301,31602
011401,31602
010101,31605
010102,31605
010103,31605
010301,31605
010604,31605
010700,31605
010700,31606
011500,31606
960100,31620
960200,31620
960300,31620
960400,31620
970100,31622
970200,31622
970300,31622
970400,31622
970100,31623
960200,31624
960300,31624
010801,31624
010802,31624
950200,31624
960300,31625
960200,31626
960600,31626
960400,31626
961000,31626
961100,31626
960400,31627
960200,31629
960600,31629
970100,31630
970200,31630
880100,31630
010100,31631
970200,31631
880100,31631
950800,31631
960400,31632
010101,31632
010201,31632
010202,31632
970100,31634
970200,31634
960100,31635
970100,31635
950100,31635
950200,31635
880100,31636
880200,31636
010700,31636
011403,31636
011500,31636
011600,31636
970200,31637
970100,31637
960100,31637
960900,31637
960300,31638
960400,31638
970200,31639
970300,31639
970400,31639
970500,31639
970600,31639
950200,31639
950200,31641
010700,31641
960100,31642
960200,31642
960300,31642
970100,31642
960200,31643
960300,31643
960400,31643
960500,31643
960600,31643
970600,31645
950200,31645
010101,31645
010102,31645
960100,31647
960200,31647
960300,31647
880100,31648
950100,31649
960100,31650
960200,31650
010600,31650
010700,31650
011100,31698
010102,31699
000400,31701
000600,31701
000700,31701
000800,31701
000900,31701
001100,31701
001403,31701
001500,31701
010500,31701
010601,31701
010602,31701
011300,31701
011400,31701
020100,31701
000100,31705
000200,31705
010302,31705
010700,31705
010900,31705
011000,31705
011200,31705
011600,31705
090100,31705
950100,31705
950500,31705
950600,31705
000400,31707
000501,31707
000502,31707
000600,31707
000900,31707
001000,31707
001100,31707
010401,31707
010402,31707
010403,31707
010500,31707
020402,31707
020403,31707
950100,31709
950200,31709
950300,31709
950500,31709
950600,31709
950700,31709
950800,31709
000300,31711
950100,31711
010201,31712
010300,31712
010500,31712
970200,31714
970300,31714
950100,31714
950400,31714
090100,31716
090200,31716
090300,31716
950200,31719
950300,31719
950400,31719
950500,31719
960200,31720
960400,31720
960100,31721
000501,31721
010401,31721
010402,31721
010403,31721
010500,31721
010602,31721
020403,31721
120500,31721
970500,31722
970100,31730
090100,31730
090200,31730
090300,31730
090400,31730
090500,31730
950100,31733
960100,31733
970300,31733
950800,31735
970600,31738
970900,31738
960300,31738
960400,31738
020100,31743
950800,31743
970200,31744
970900,31744
090100,31744
950600,31744
970500,31747
970200,31749
950200,31749
960500,31749
960100,31750
960200,31750
960300,31750
960400,31750
960500,31750
950100,31750
950200,31750
960100,31750
970200,31756
970900,31756
960200,31757
960300,31757
960400,31757
960500,31757
960700,31757
961000,31757
961100,31757
011300,31763
020100,31763
020200,31763
020300,31763
020402,31763
020403,31763
020100,31764
020200,31764
950100,31764
950800,31764
970900,31765
090200,31765
960100,31765
970100,31768
970200,31768
970300,31768
970400,31768
970600,31768
970701,31768
970702,31768
970800,31768
970900,31768
970100,31771
970300,31771
970400,31771
970500,31771
950400,31771
950100,31772
950100,31773
950400,31773
960100,31773
960200,31773
950100,31774
950200,31774
970100,31775
960800,31775
950400,31775
960200,31778
970600,31778
960400,31778
950100,31779
090200,31779
090400,31779
090500,31779
950400,31780
950500,31780
960100,31780
950100,31781
950200,31781
950400,31781
950500,31781
960200,31783
950100,31783
970300,31783
090200,31784
020200,31787
950400,31787
950500,31787
950800,31787
970400,31788
970500,31788
970600,31788
970701,31788
950400,31789
970300,31790
011200,31791
950100,31791
950200,31791
950400,31791
950500,31791
950600,31791
950600,31792
960200,31792
960500,31792
960600,31792
960700,31792
960800,31792
960900,31792
961000,31792
960100,31793
960200,31793
960300,31793
960700,31793
960800,31793
960900,31793
970200,31794
960100,31794
960300,31794
960400,31794
960500,31794
960600,31794
960700,31794
960900,31794
960200,31795
950400,31795
950100,31796
960100,31798
010100,31798
010600,31798
950200,31798
920100,31801
010107,31801
960300,31801
920100,31803
920200,31803
960200,31803
960100,31803
120300,31804
120401,31804
120402,31804
020100,31805
020203,31805
020206,31805
950400,31805
000200,31806
960100,31806
960200,31806
120401,31807
120402,31807
120300,31808
120401,31808
010201,31808
010203,31808
010301,31808
960300,31810
120198,31811
120200,31811
120300,31811
120401,31811
120402,31811
960200,31812
960300,31812
950100,31812
950300,31812
950400,31814
950100,31815
950400,31815
970500,31816
970600,31816
960100,31816
120401,31820
120402,31820
010104,31820
010106,31820
010107,31820
010203,31820
950400,31821
120198,31822
120200,31822
970600,31822
961100,31822
120200,31823
960100,31824
960200,31824
950100,31825
960100,31825
960200,31825
120200,31826
120402,31826
960100,31826
960200,31827
960300,31827
120402,31829
010107,31829
120198,31830
970500,31830
970600,31830
120200,31831
120402,31831
960100,31831
960200,31831
960200,31832
120198,31833
120300,31833
960902,31833
961000,31833
961100,31833
960100,31836
001200,31901
001600,31901
001800,31901
002400,31901
002500,31901
002700,31901
011100,31901
011200,31901
002700,31903
002902,31903
003000,31903
003200,31903
003301,31903
003302,31903
003400,31903
010703,31903
010802,31903
011500,31903
000200,31904
000300,31904
000400,31904
000800,31904
000900,31904
001400,31904
001600,31904
010201,31904
010301,31904
010302,31904
010402,31904
011100,31904
011400,31904
030902,31905
020201,31905
020203,31905
020205,31905
020206,31905
010801,31905
010802,31905
001100,31906
001200,31906
002000,31906
002200,31906
002300,31906
002400,31906
002800,31906
002901,31906
002902,31906
001000,31907
002100,31907
010104,31907
010501,31907
010502,31907
010602,31907
010605,31907
010606,31907
010607,31907
010608,31907
010701,31907
010702,31907
010703,31907
000200,31909
001000,31909
010106,31909
010107,31909
010203,31909
010204,31909
010205,31909
010302,31909
010401,31909
010402,31909
010501,31909
960200,39813
950100,39813
950200,39813
090100,39813
970100,39815
970800,39815
970100,39817
970200,39817
970300,39817
970400,39817
970100,39819
970300,39819
970400,39819
970600,39819
970700,39819
970800,39819
090100,39823
090200,39823
090300,39823
090400,39823
090500,39823
950300,39823
960300,39824
090200,39824
970200,39825
200100,39825
120200,39826
950100,39827
950200,39827
950300,39827
950400,39827
950200,39828
950300,39828
950400,39828
950500,39828
950600,39828
970100,39834
970800,39834
960300,39836
790200,39836
960200,39837
970200,39837
090100,39837
090400,39837
950100,39837
950200,39837
950300,39837
790100,39840
790200,39840
960200,39841
090100,39841
950100,39841
950100,39842
120200,39842
120300,39842
120400,39842
120500,39842
090500,39845
950300,39845
200100,39845
200200,39845
200300,39845
950100,39846
950200,39846
960300,39846
960300,39851
960300,39854
960300,39854
950300,39859
200100,39859
200200,39859
090500,39861
200300,39861
960200,39862
950100,39862
950100,39866
960300,39867
960300,39867
790100,39867
790200,39867
960100,39870
960200,39870
120200,39877
960200,39877
120500,39885
950100,39886
790100,39886
120200,39886
970100,39897
950100,39897
950200,39897
950600,39897
