ZIPCODE,RACE: Total: Total population -- (Estimate),POVERTY STATUS IN THE PAST 12 MONTHS BY SEX BY AGE: Total: Population for whom poverty status is determined -- (Estimate),RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY POVERTY STATUS IN THE PAST 12 MONTHS FOR HOUSEHOLDS: Total: Households -- (Estimate),PRIVATE HEALTH INSURANCE BY RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS BY AGE: Total: Civilian noninstitutionalized population for whom poverty status is determined -- (Estimate),RACE: Non White alone: Total population -- (Estimate),RACE: Total: Total population -- (Estimate)_PERCENTILE,POVERTY STATUS IN THE PAST 12 MONTHS BY SEX BY AGE: Total: Population for whom poverty status is determined -- (Estimate)_PERCENTILE,RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY POVERTY STATUS IN THE PAST 12 MONTHS FOR HOUSEHOLDS: Total: Households -- (Estimate)_PERCENTILE,PRIVATE HEALTH INSURANCE BY RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS BY AGE: Total: Civilian noninstitutionalized population for whom poverty status is determined -- (Estimate)_PERCENTILE,RACE: Non White alone: Total population -- (Estimate)_PERCENTILE
30412,53539.0,50412.0,20012.0,50340.0,22118.0,24.795640326975477,24.52316076294278,26.56675749318801,24.52316076294278,33.37874659400545
30413,266474.0,255734.0,98184.0,255603.0,78780.0,88.41961852861036,88.69209809264305,89.1008174386921,88.8283378746594,85.96730245231608
30415,24804.0,24131.0,8495.0,24113.0,4391.0,11.444141689373296,11.989100817438691,10.762942779291553,11.989100817438691,8.446866485013624
30417,358040.0,340901.0,128135.0,339693.0,104079.0,97.13896457765668,96.73024523160763,96.73024523160763,96.73024523160763,94.95912806539509
30420,144377.0,131725.0,50451.0,131399.0,51621.0,67.3024523160763,65.80381471389646,66.2125340599455,65.80381471389646,70.98092643051771
30421,100337.0,88313.0,34031.0,88254.0,30010.0,52.31607629427793,48.91008174386921,49.182561307901906,49.04632152588556,47.54768392370572
30423,73640.0,70124.0,26078.0,70029.0,28508.0,37.73841961852861,37.05722070844686,36.920980926430516,37.19346049046322,45.776566757493185
30425,287829.0,280967.0,105500.0,279892.0,75087.0,90.46321525885558,91.55313351498637,91.14441416893733,91.28065395095368,83.92370572207085
30426,101910.0,98885.0,38227.0,98344.0,32431.0,53.26975476839237,53.26975476839237,55.44959128065395,53.13351498637602,50.0
30427,289018.0,277906.0,105938.0,276771.0,93344.0,91.14441416893733,91.00817438692098,91.28065395095368,91.00817438692098,90.59945504087193
30428,10495.0,7439.0,3072.0,7439.0,3702.0,4.359673024523161,3.542234332425068,3.542234332425068,3.542234332425068,7.084468664850136
30429,84517.0,82604.0,31808.0,82063.0,23340.0,43.596730245231605,44.00544959128065,45.776566757493185,43.73297002724796,36.10354223433242
30434,256578.0,247807.0,94476.0,247753.0,70561.0,87.19346049046321,87.46594005449592,87.60217983651226,87.60217983651226,80.79019073569482
30436,486997.0,467400.0,174783.0,465574.0,133827.0,99.59128065395096,99.59128065395096,99.59128065395096,99.59128065395096,98.50136239782016
30438,18582.0,18168.0,6824.0,18168.0,3525.0,8.310626702997276,8.85558583106267,8.446866485013624,8.85558583106267,5.994550408719346
30439,303534.0,284107.0,107776.0,283202.0,99053.0,93.18801089918256,92.37057220708446,92.37057220708446,92.37057220708446,94.141689373297
30441,246959.0,240155.0,91117.0,239519.0,78747.0,86.23978201634877,86.64850136239782,86.10354223433242,86.37602179836512,85.83106267029973
30442,165409.0,159540.0,60408.0,159514.0,46291.0,72.0708446866485,72.34332425068119,72.47956403269755,72.47956403269755,65.12261580381471
30445,197916.0,182137.0,70463.0,181739.0,73739.0,79.01907356948229,77.24795640326975,78.61035422343325,77.11171662125341,82.97002724795641
30446,66025.0,62371.0,23256.0,62355.0,18018.0,32.561307901907355,32.28882833787466,32.9700272479564,32.42506811989101,26.294277929155314
30448,42370.0,41358.0,15577.0,41248.0,12330.0,17.71117166212534,18.11989100817439,19.07356948228883,18.256130790190735,19.618528610354222
30449,39371.0,35844.0,13604.0,35828.0,12726.0,16.348773841961854,15.53133514986376,16.076294277929154,15.53133514986376,20.29972752043597
30450,17094.0,17076.0,6449.0,17049.0,3761.0,7.220708446866485,8.038147138964577,7.493188010899183,8.310626702997276,7.356948228882834
30451,53539.0,50412.0,20012.0,50340.0,22118.0,24.795640326975477,24.52316076294278,26.56675749318801,24.52316076294278,33.37874659400545
30452,9494.0,9419.0,3363.0,9413.0,2749.0,3.9509536784741144,4.087193460490464,3.8147138964577656,4.087193460490464,4.768392370572207
30453,133031.0,123029.0,48099.0,122942.0,54057.0,64.16893732970027,62.39782016348774,64.57765667574932,62.39782016348774,73.02452316076294
30454,7073.0,7073.0,2611.0,7044.0,2248.0,2.4523160762942777,3.1335149863760217,2.861035422343324,3.1335149863760217,4.087193460490464
30455,116010.0,111482.0,41655.0,111277.0,40838.0,58.44686648501362,58.310626702997276,58.583106267029976,58.44686648501362,57.49318801089918
30456,65934.0,62440.0,24278.0,62379.0,27719.0,32.42506811989101,32.42506811989101,34.741144414168936,32.561307901907355,44.27792915531335
30457,272839.0,258477.0,98044.0,258253.0,77285.0,89.1008174386921,89.1008174386921,88.96457765667574,89.1008174386921,85.42234332425068
30458,131860.0,124086.0,47166.0,123974.0,39577.0,63.89645776566758,62.53405994550409,63.89645776566758,62.67029972752044,56.130790190735695
30460,7540.0,1762.0,673.0,1762.0,3533.0,3.1335149863760217,0.5449591280653951,0.5449591280653951,0.5449591280653951,6.130790190735695
30461,77771.0,76476.0,28722.0,76398.0,19896.0,40.19073569482289,40.59945504087194,40.87193460490463,40.59945504087194,29.97275204359673
30464,105618.0,101970.0,37313.0,101463.0,25314.0,54.49591280653951,54.904632152588555,54.08719346049046,54.76839237057221,41.14441416893733
30467,291465.0,280697.0,106200.0,279900.0,93535.0,91.82561307901908,91.41689373297002,91.55313351498637,91.55313351498637,90.73569482288828
30470,223396.0,210046.0,79856.0,209961.0,62707.0,82.42506811989101,81.33514986376022,81.74386920980926,81.74386920980926,76.97547683923706
30471,323239.0,313132.0,117225.0,311852.0,93253.0,94.4141689373297,95.2316076294278,94.82288828337875,95.2316076294278,90.46321525885558
30473,95909.0,91770.0,35589.0,91588.0,34448.0,50.2724795640327,49.86376021798365,52.043596730245234,50.0,51.22615803814714
30474,688958.0,655622.0,249347.0,654291.0,221668.0,100.0,100.0,100.0,100.0,100.0
30475,84517.0,82604.0,31808.0,82063.0,23340.0,43.596730245231605,44.00544959128065,45.776566757493185,43.73297002724796,36.10354223433242
30477,141326.0,137462.0,53148.0,137418.0,40760.0,66.34877384196186,67.02997275204359,68.11989100817439,67.02997275204359,57.22070844686648
30501,219805.0,212309.0,82051.0,212193.0,65322.0,81.33514986376022,81.88010899182561,82.6975476839237,82.01634877384195,78.2016348773842
30504,52404.0,45674.0,14939.0,45654.0,15650.0,23.841961852861036,21.38964577656676,17.71117166212534,21.38964577656676,24.114441416893733
30506,154438.0,152279.0,56687.0,152182.0,27002.0,69.07356948228883,70.57220708446866,70.02724795640327,70.70844686648502,43.596730245231605
30507,107496.0,103915.0,39476.0,103868.0,28189.0,55.0408719346049,55.5858310626703,56.81198910081744,55.5858310626703,44.6866485013624
30510,222278.0,213384.0,79609.0,212289.0,56044.0,82.15258855585832,82.28882833787466,81.47138964577657,82.15258855585832,74.38692098092643
30511,165686.0,161225.0,59237.0,160657.0,43795.0,72.34332425068119,73.02452316076294,71.52588555858311,72.88828337874659,62.39782016348774
30512,80767.0,80101.0,30869.0,80064.0,4125.0,41.55313351498638,42.37057220708447,43.596730245231605,42.50681198910082,8.038147138964577
30513,54342.0,52826.0,21102.0,52826.0,4743.0,25.885558583106267,26.56675749318801,27.929155313351497,26.56675749318801,8.991825613079019
30516,157207.0,151430.0,57107.0,151404.0,42064.0,69.89100817438693,70.16348773841962,70.57220708446866,70.16348773841962,59.536784741144416
30517,64697.0,61559.0,20082.0,60640.0,13869.0,31.47138964577657,31.743869209809265,26.839237057220707,31.19891008174387,22.752043596730246
30518,87421.0,86965.0,26931.0,86926.0,25972.0,46.18528610354223,47.68392370572207,38.69209809264305,47.82016348773842,42.09809264305177
30519,108953.0,107406.0,33227.0,107383.0,31569.0,55.44959128065395,56.81198910081744,48.228882833787466,57.22070844686648,49.31880108991825
30520,231347.0,225636.0,86651.0,225587.0,65216.0,83.65122615803814,84.46866485013624,84.74114441416894,84.74114441416894,77.79291553133515
30521,199232.0,193578.0,72406.0,192529.0,49640.0,79.15531335149863,79.56403269754769,79.01907356948229,79.42779291553134,68.80108991825612
30522,35860.0,35588.0,14264.0,35588.0,1372.0,14.577656675749319,14.986376021798366,16.62125340599455,14.986376021798366,2.4523160762942777
30523,120390.0,113633.0,45140.0,113571.0,28597.0,60.35422343324251,58.85558583106267,61.85286103542234,58.99182561307902,45.91280653950954
30525,145433.0,140970.0,52155.0,140377.0,30684.0,67.71117166212534,67.71117166212534,67.71117166212534,67.98365122615805,48.50136239782017
30527,32563.0,32407.0,11993.0,32377.0,1766.0,14.30517711171662,14.30517711171662,14.032697547683924,14.30517711171662,3.4059945504087192
30528,114543.0,106865.0,41991.0,106742.0,33347.0,57.90190735694823,56.403269754768395,59.12806539509537,56.53950953678474,50.54495912806539
30529,471629.0,453908.0,170177.0,451799.0,152083.0,99.4550408719346,99.4550408719346,99.4550408719346,99.4550408719346,99.4550408719346
30530,351238.0,337665.0,127803.0,335812.0,105536.0,96.45776566757493,96.59400544959128,96.59400544959128,96.59400544959128,95.09536784741144
30531,109050.0,103871.0,39593.0,103793.0,29466.0,55.5858310626703,55.3133514986376,57.22070844686648,55.44959128065395,47.13896457765667
30533,207620.0,201692.0,74994.0,201125.0,41556.0,80.10899182561307,80.51771117166213,80.10899182561307,80.65395095367847,58.44686648501362
30534,188186.0,182653.0,66711.0,182003.0,35025.0,76.83923705722071,77.52043596730245,75.74931880108991,77.3841961852861,52.043596730245234
30535,82350.0,76799.0,29985.0,76718.0,18548.0,42.37057220708447,41.00817438692098,42.37057220708447,41.00817438692098,27.247956403269754
30536,119873.0,115993.0,42906.0,115464.0,26469.0,59.94550408719346,60.217983651226156,59.94550408719346,59.94550408719346,42.915531335149865
30537,119677.0,115564.0,42484.0,114978.0,26571.0,59.67302452316076,59.67302452316076,59.264305177111716,59.67302452316076,43.05177111716621
30538,146565.0,143624.0,54681.0,143047.0,41543.0,68.25613079019074,68.66485013623978,68.52861035422343,68.52861035422343,58.310626702997276
30540,20951.0,20664.0,7839.0,20655.0,2582.0,9.128065395095367,9.809264305177111,10.08174386920981,9.809264305177111,4.4959128065395095
30541,25310.0,24040.0,9452.0,24040.0,3562.0,11.852861035422343,11.852861035422343,12.125340599455042,11.852861035422343,6.539509536784741
30542,63891.0,63648.0,21503.0,63648.0,8276.0,31.06267029972752,33.37874659400545,28.74659400544959,33.514986376021795,15.66757493188011
30543,195796.0,191657.0,69689.0,190428.0,53486.0,78.2016348773842,78.88283378746594,77.9291553133515,78.61035422343325,72.34332425068119
30545,71369.0,63722.0,25186.0,63637.0,21079.0,36.37602179836512,33.514986376021795,35.42234332425068,33.37874659400545,31.47138964577657
30546,248376.0,239697.0,91175.0,239643.0,66334.0,86.64850136239782,86.51226158038148,86.51226158038148,86.64850136239782,79.01907356948229
30547,241702.0,235341.0,88254.0,234258.0,65285.0,85.14986376021798,86.10354223433242,85.28610354223433,85.96730245231608,78.06539509536785
30548,94930.0,91972.0,29953.0,90346.0,28776.0,50.13623978201635,50.0,42.09809264305177,49.86376021798365,46.45776566757493
30549,219874.0,210407.0,76821.0,208228.0,70096.0,81.47138964577657,81.60762942779292,80.51771117166213,81.19891008174388,80.51771117166213
30552,10909.0,10757.0,4159.0,10750.0,2034.0,4.632152588555858,4.632152588555858,4.632152588555858,4.632152588555858,3.8147138964577656
30553,170298.0,163922.0,62082.0,163891.0,44184.0,73.16076294277929,73.56948228882834,73.16076294277929,73.56948228882834,62.53405994550409
30554,315328.0,306099.0,115048.0,304919.0,80432.0,93.8692098092643,94.55040871934605,94.4141689373297,94.27792915531334,86.51226158038148
30555,25310.0,24040.0,9452.0,24040.0,3562.0,11.852861035422343,11.852861035422343,12.125340599455042,11.852861035422343,6.539509536784741
30557,145637.0,142796.0,54410.0,142219.0,41259.0,67.98365122615805,68.11989100817439,68.39237057220708,68.25613079019074,58.038147138964575
30558,266387.0,256637.0,96142.0,255291.0,81526.0,88.28337874659401,88.8283378746594,88.41961852861036,88.69209809264305,87.19346049046321
30559,27645.0,26390.0,10869.0,26390.0,3661.0,12.942779291553133,12.397820163487738,13.215258855585832,12.534059945504087,6.948228882833788
30560,31015.0,30969.0,12398.0,30962.0,1178.0,13.623978201634877,13.896457765667575,14.30517711171662,14.032697547683924,1.9073569482288828
30562,105618.0,101970.0,37313.0,101463.0,25314.0,54.49591280653951,54.904632152588555,54.08719346049046,54.76839237057221,41.14441416893733
30563,134145.0,126956.0,50092.0,126910.0,40144.0,64.57765667574932,63.89645776566758,65.80381471389646,64.16893732970027,56.81198910081744
30564,44505.0,43974.0,16473.0,43974.0,5060.0,19.20980926430518,20.29972752043597,20.16348773841962,20.572207084468666,9.400544959128066
30565,88302.0,82528.0,31931.0,82173.0,25050.0,46.45776566757493,43.46049046321526,46.321525885558586,43.869209809264305,40.463215258855584
30566,17094.0,17015.0,5979.0,17015.0,4856.0,7.220708446866485,7.629427792915531,6.8119891008174385,7.629427792915531,9.128065395095367
30567,98681.0,97587.0,35245.0,95991.0,22961.0,51.63487738419619,52.17983651226158,51.22615803814714,51.49863760217983,35.013623978201636
30568,105618.0,101970.0,37313.0,101463.0,25314.0,54.49591280653951,54.904632152588555,54.08719346049046,54.76839237057221,41.14441416893733
30571,86935.0,75251.0,29644.0,75166.0,26921.0,45.64032697547684,39.91825613079019,41.689373297002724,39.91825613079019,43.46049046321526
30572,27318.0,27214.0,10230.0,27184.0,1555.0,12.806539509536785,13.215258855585832,12.942779291553133,13.215258855585832,2.997275204359673
30573,41827.0,40492.0,15937.0,40485.0,12085.0,17.438692098092645,17.302452316076295,19.891008174386922,17.71117166212534,19.20980926430518
30575,32089.0,32001.0,12022.0,30922.0,9518.0,14.032697547683924,14.032697547683924,14.168937329700272,13.896457765667575,17.029972752043598
30576,25756.0,25406.0,9671.0,25399.0,4113.0,11.989100817438691,12.26158038147139,12.397820163487738,12.26158038147139,7.901907356948229
30577,395030.0,383593.0,143571.0,381995.0,103636.0,98.22888283378747,98.50136239782016,98.36512261580381,98.50136239782016,94.82288828337875
30581,10909.0,10757.0,4159.0,10750.0,2034.0,4.632152588555858,4.632152588555858,4.632152588555858,4.632152588555858,3.8147138964577656
30582,96958.0,92437.0,35263.0,92411.0,20501.0,50.68119891008175,50.2724795640327,51.36239782016349,50.2724795640327,30.517711171662125
30601,225866.0,205172.0,78797.0,204803.0,75663.0,82.97002724795641,80.79019073569482,81.33514986376022,80.92643051771117,84.33242506811989
30602,21975.0,14596.0,5501.0,14560.0,5304.0,9.945504087193461,6.4032697547683926,6.4032697547683926,6.4032697547683926,10.08174386920981
30605,135809.0,122869.0,48904.0,122635.0,48637.0,64.71389645776567,62.26158038147139,64.98637602179836,62.12534059945504,67.02997275204359
30606,202517.0,191001.0,77935.0,190453.0,81636.0,79.70027247956403,78.7465940054496,80.65395095367847,78.7465940054496,87.32970027247957
30607,136705.0,130564.0,48069.0,130221.0,43596.0,65.25885558583106,65.25885558583106,64.44141689373296,65.53133514986376,62.12534059945504
30609,7971.0,752.0,322.0,752.0,1942.0,3.2697547683923704,0.0,0.0,0.0,3.542234332425068
30619,119977.0,115894.0,44615.0,115866.0,27705.0,60.08174386920981,60.08174386920981,61.171662125340596,60.217983651226156,44.141689373297005
30620,50318.0,50210.0,16540.0,50155.0,13170.0,23.024523160762943,23.978201634877383,20.29972752043597,23.978201634877383,21.798365122615802
30621,74920.0,72625.0,26499.0,72620.0,14492.0,38.14713896457766,38.96457765667575,37.73841961852861,39.237057220708444,23.160762942779293
30622,101043.0,100432.0,37277.0,100233.0,27565.0,52.724795640326974,53.54223433242507,53.54223433242507,53.678474114441414,44.00544959128065
30623,53588.0,51611.0,19151.0,51608.0,12781.0,25.61307901907357,25.749318801089917,24.38692098092643,25.749318801089917,21.25340599455041
30624,177980.0,172550.0,67040.0,172399.0,52858.0,75.20435967302453,75.34059945504087,75.88555858310627,75.47683923705722,71.93460490463215
30625,116256.0,113918.0,42695.0,113604.0,28283.0,58.583106267029976,59.264305177111716,59.67302452316076,59.264305177111716,45.23160762942779
30627,120091.0,113634.0,43015.0,113549.0,34569.0,60.217983651226156,58.99182561307902,60.217983651226156,58.85558583106267,51.63487738419619
30628,87605.0,84460.0,32306.0,84386.0,24600.0,46.321525885558586,45.095367847411445,47.002724795640326,45.095367847411445,39.509536784741144
30629,61554.0,59335.0,22699.0,59128.0,19567.0,29.83651226158038,29.97275204359673,31.47138964577657,29.97275204359673,29.70027247956403
30630,42371.0,40589.0,15427.0,40554.0,9833.0,17.847411444141688,17.57493188010899,18.66485013623978,17.847411444141688,17.302452316076295
30631,75561.0,72352.0,25909.0,71839.0,17724.0,38.283378746594,38.828337874659404,36.51226158038147,38.14713896457766,26.021798365122617
30633,146065.0,143163.0,54830.0,142772.0,40815.0,68.11989100817439,68.25613079019074,68.80108991825612,68.39237057220708,57.356948228882835
30634,174067.0,165978.0,65905.0,165874.0,54467.0,74.38692098092643,73.97820163487738,75.34059945504087,73.97820163487738,73.433242506812
30635,169899.0,162109.0,64152.0,161990.0,50002.0,73.02452316076294,73.16076294277929,74.38692098092643,73.29700272479565,69.07356948228883
30641,70711.0,68179.0,25686.0,68176.0,18831.0,35.83106267029973,36.10354223433242,36.10354223433242,36.10354223433242,27.929155313351497
30642,247516.0,229969.0,88969.0,229545.0,96264.0,86.37602179836512,85.42234332425068,85.55858310626704,85.42234332425068,92.50681198910081
30643,245441.0,237481.0,90328.0,237416.0,70937.0,86.10354223433242,86.23978201634877,85.83106267029973,86.23978201634877,81.47138964577657
30646,48955.0,48854.0,18972.0,48777.0,11130.0,21.798365122615802,22.615803814713896,23.43324250681199,22.752043596730246,17.983651226158038
30648,189354.0,181357.0,69445.0,181268.0,50724.0,76.97547683923706,76.83923705722071,77.79291553133515,76.83923705722071,69.61852861035422
30650,375619.0,354388.0,133298.0,353049.0,112354.0,97.68392370572207,97.68392370572207,97.41144414168937,97.68392370572207,96.04904632152588
30655,100392.0,98346.0,36213.0,98277.0,29481.0,52.45231607629428,52.58855585831063,52.58855585831063,52.86103542234333,47.275204359673026
30656,68518.0,67235.0,25512.0,67196.0,21414.0,34.741144414168936,35.83106267029973,35.83106267029973,35.83106267029973,31.88010899182561
30660,111824.0,106172.0,40066.0,105694.0,30747.0,56.94822888283379,56.26702997275204,57.62942779291553,56.130790190735695,48.63760217983651
30662,142292.0,137167.0,53271.0,137031.0,38101.0,66.89373297002724,66.62125340599455,68.25613079019074,66.7574931880109,54.76839237057221
30663,111608.0,105475.0,39310.0,105134.0,30363.0,56.67574931880109,55.858310626702995,56.53950953678474,55.858310626702995,48.228882833787466
30664,54906.0,54447.0,19911.0,54384.0,11247.0,26.294277929155314,27.111716621253407,25.749318801089917,27.111716621253407,18.392370572207085
30665,45344.0,42920.0,16805.0,42905.0,22572.0,20.29972752043597,19.346049046321525,20.980926430517712,19.346049046321525,34.46866485013624
30666,77338.0,77048.0,27611.0,76997.0,18680.0,39.91825613079019,41.416893732970024,40.05449591280654,41.416893732970024,27.6566757493188
30667,91169.0,88267.0,34068.0,88239.0,24270.0,48.36512261580381,48.77384196185286,50.13623978201635,48.91008174386921,38.96457765667575
30668,147901.0,141415.0,50760.0,139394.0,38652.0,68.52861035422343,67.84741144414168,66.4850136239782,67.57493188010899,55.177111716621255
30669,290452.0,274439.0,104430.0,274022.0,87138.0,91.55313351498637,90.59945504087193,90.59945504087193,90.59945504087193,89.1008174386921
30673,113145.0,108811.0,39459.0,106349.0,45271.0,57.22070844686648,57.49318801089918,56.67574931880109,56.403269754768395,63.62397820163488
30677,136318.0,128210.0,48258.0,128105.0,33653.0,64.98637602179836,64.44141689373296,64.71389645776567,64.71389645776567,50.817438692098094
30678,155442.0,148176.0,56450.0,148037.0,57905.0,69.34604904632153,69.20980926430518,69.75476839237058,69.34604904632153,74.79564032697547
30680,101471.0,100914.0,34523.0,100802.0,24135.0,52.997275204359674,53.950953678474114,50.68119891008175,53.950953678474114,37.73841961852861
30683,32086.0,30626.0,11329.0,30610.0,7695.0,13.896457765667575,13.623978201634877,13.623978201634877,13.623978201634877,14.577656675749319
30701,459090.0,443415.0,165494.0,442049.0,135509.0,99.31880108991825,99.31880108991825,99.31880108991825,99.31880108991825,98.91008174386921
30705,326167.0,309403.0,114448.0,307206.0,108084.0,94.95912806539509,95.09536784741144,94.00544959128065,94.95912806539509,95.77656675749319
30707,81622.0,80235.0,30477.0,79921.0,10298.0,41.961852861035425,42.643051771117165,42.643051771117165,42.37057220708447,17.71117166212534
30708,53588.0,51611.0,19151.0,51608.0,12781.0,25.61307901907357,25.749318801089917,24.38692098092643,25.749318801089917,21.25340599455041
30710,59873.0,59691.0,22688.0,59684.0,7148.0,29.019073569482288,30.245231607629428,31.06267029972752,30.381471389645778,13.760217983651225
30711,80585.0,76933.0,28578.0,76670.0,21059.0,41.28065395095368,41.28065395095368,40.735694822888284,40.87193460490463,31.33514986376022
30720,171247.0,167967.0,66148.0,167656.0,51656.0,73.70572207084469,74.52316076294278,75.47683923705722,74.52316076294278,71.11716621253406
30721,335165.0,324674.0,126979.0,323991.0,103480.0,95.77656675749319,95.91280653950953,96.45776566757493,95.91280653950953,94.6866485013624
30725,16474.0,16429.0,6501.0,16420.0,1280.0,6.8119891008174385,7.084468664850136,7.629427792915531,7.084468664850136,2.043596730245232
30726,22971.0,22841.0,7469.0,22386.0,3618.0,10.354223433242506,10.762942779291553,9.400544959128066,10.626702997275205,6.8119891008174385
30728,38368.0,37164.0,14174.0,36886.0,6716.0,15.66757493188011,16.076294277929154,16.4850136239782,15.940054495912806,12.26158038147139
30730,86911.0,82919.0,30589.0,82221.0,28200.0,45.36784741144414,44.27792915531335,43.05177111716621,44.141689373297005,44.822888283378745
30731,150966.0,144726.0,54694.0,143549.0,47401.0,68.80108991825612,68.80108991825612,68.66485013623978,68.80108991825612,65.9400544959128
30733,44731.0,43499.0,16892.0,43495.0,13767.0,19.346049046321525,20.02724795640327,21.38964577656676,20.02724795640327,22.615803814713896
30734,130071.0,126184.0,46271.0,125634.0,28244.0,63.079019073569484,63.62397820163488,63.079019073569484,63.62397820163488,44.9591280653951
30735,279822.0,268853.0,101630.0,267630.0,84111.0,89.9182561307902,89.9182561307902,90.05449591280654,89.78201634877384,87.87465940054496
30736,177310.0,172796.0,61634.0,171880.0,33860.0,74.93188010899182,75.47683923705722,72.75204359673025,75.20435967302453,50.95367847411444
30738,44103.0,42781.0,16964.0,42478.0,9080.0,18.52861035422343,18.80108991825613,21.662125340599456,18.66485013623978,16.212534059945504
30739,44991.0,44039.0,15082.0,43792.0,5589.0,19.482288828337875,20.435967302452315,17.983651226158038,20.29972752043597,10.490463215258856
30740,83536.0,76787.0,30911.0,76728.0,31413.0,42.643051771117165,40.87193460490463,44.00544959128065,41.14441416893733,49.04632152588556
30741,94310.0,93428.0,36252.0,93209.0,13165.0,49.59128065395095,50.54495912806539,52.724795640326974,50.54495912806539,21.662125340599456
30742,51602.0,51182.0,19923.0,51120.0,7102.0,23.29700272479564,25.068119891008173,25.885558583106267,24.931880108991827,13.487738419618529
30746,84517.0,82604.0,31808.0,82063.0,23340.0,43.596730245231605,44.00544959128065,45.776566757493185,43.73297002724796,36.10354223433242
30747,327720.0,314471.0,117036.0,313140.0,95471.0,95.2316076294278,95.50408719346049,94.6866485013624,95.50408719346049,92.09809264305177
30750,24507.0,23325.0,9038.0,23263.0,4429.0,11.307901907356948,10.899182561307901,11.1716621253406,11.035422343324251,8.583106267029972
30751,53588.0,51611.0,19151.0,51608.0,12781.0,25.61307901907357,25.749318801089917,24.38692098092643,25.749318801089917,21.25340599455041
30752,28544.0,28268.0,11274.0,28117.0,6577.0,13.35149863760218,13.487738419618529,13.487738419618529,13.487738419618529,12.125340599455042
30753,171172.0,161131.0,59755.0,160143.0,49028.0,73.56948228882834,72.75204359673025,71.93460490463215,72.75204359673025,67.98365122615805
30755,158080.0,150817.0,58883.0,150741.0,45287.0,70.02724795640327,69.75476839237058,71.2534059945504,69.75476839237058,63.76021798365122
30756,20351.0,20324.0,8086.0,20324.0,1109.0,8.719346049046322,9.536784741144414,10.354223433242506,9.673024523160763,1.771117166212534
30757,6276.0,6202.0,2489.0,6140.0,532.0,2.1798365122615806,2.5885558583106265,2.5885558583106265,2.4523160762942777,0.8174386920980926
30802,113617.0,105754.0,38726.0,105195.0,29260.0,57.356948228882835,55.99455040871935,55.99455040871935,55.99455040871935,46.86648501362398
30803,171769.0,167584.0,63998.0,167556.0,46942.0,73.97820163487738,74.38692098092643,74.25068119891009,74.38692098092643,65.53133514986376
30805,86838.0,81759.0,30583.0,81467.0,34160.0,45.23160762942779,43.05177111716621,42.915531335149865,43.05177111716621,51.08991825613079
30807,39371.0,35844.0,13604.0,35828.0,12726.0,16.348773841961854,15.53133514986376,16.076294277929154,15.53133514986376,20.29972752043597
30808,172073.0,162188.0,62366.0,161845.0,72178.0,74.11444141689373,73.29700272479565,73.433242506812,73.16076294277929,82.01634877384195
30809,99265.0,98495.0,32216.0,97603.0,21365.0,51.771117166212534,52.997275204359674,46.59400544959128,52.31607629427793,31.743869209809265
30810,225126.0,217539.0,81818.0,217485.0,64810.0,82.56130790190736,82.97002724795641,82.42506811989101,82.97002724795641,77.65667574931881
30812,5362.0,5072.0,1783.0,5072.0,3437.0,1.2261580381471389,1.4986376021798364,1.4986376021798364,1.4986376021798364,5.858310626702997
30813,136633.0,130777.0,47420.0,127058.0,49864.0,65.12261580381471,65.53133514986376,64.30517711171662,64.30517711171662,68.93732970027249
30814,66892.0,64476.0,24144.0,64170.0,24227.0,33.65122615803815,33.65122615803815,34.19618528610354,33.92370572207084,38.01089918256131
30815,218453.0,201412.0,74731.0,200238.0,97748.0,80.92643051771117,80.38147138964578,79.97275204359673,80.10899182561307,93.46049046321527
30816,274530.0,254868.0,97734.0,254501.0,97812.0,89.3732970027248,88.5558583106267,88.8283378746594,88.5558583106267,93.59673024523161
30817,260997.0,253940.0,95133.0,251944.0,80587.0,87.32970027247957,88.14713896457765,88.0108991825613,88.0108991825613,86.64850136239782
30818,76607.0,72113.0,27177.0,72087.0,19392.0,39.509536784741144,38.69209809264305,39.509536784741144,38.828337874659404,29.155313351498638
30820,159148.0,146071.0,55504.0,145993.0,46150.0,70.43596730245231,68.93732970027249,69.20980926430518,68.93732970027249,64.98637602179836
30821,90938.0,86611.0,32737.0,86560.0,29357.0,47.275204359673026,47.54768392370572,47.54768392370572,47.68392370572207,47.002724795640326
30822,76607.0,72113.0,27177.0,72087.0,19392.0,39.509536784741144,38.69209809264305,39.509536784741144,38.828337874659404,29.155313351498638
30823,353531.0,342075.0,129459.0,341983.0,95746.0,96.59400544959128,97.13896457765668,97.00272479564033,97.13896457765668,92.37057220708446
30824,331172.0,307060.0,118731.0,306570.0,127665.0,95.50408719346049,94.6866485013624,95.36784741144415,94.6866485013624,98.09264305177112
30828,144526.0,138222.0,51888.0,138168.0,42138.0,67.43869209809264,67.43869209809264,67.43869209809264,67.43869209809264,59.80926430517711
30830,185669.0,172086.0,67133.0,171951.0,75161.0,76.43051771117166,75.06811989100818,76.02179836512262,75.34059945504087,84.0599455040872
30833,76607.0,72113.0,27177.0,72087.0,19392.0,39.509536784741144,38.69209809264305,39.509536784741144,38.828337874659404,29.155313351498638
