ZIPCODE,RACE: Non-White alone: Total population -- (Estimate)_DENSITY,LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER: Spanish: Population 5 years and over -- (Estimate)_DENSITY,"LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER: Spanish: Speak English less than ""very well"": Population 5 years and over -- (Estimate)_DENSITY",POVERTY STATUS IN THE PAST 12 MONTHS BY SEX BY AGE: Income in the past 12 months below poverty level: Population for whom poverty status is determined -- (Estimate)_DENSITY,RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY POVERTY STATUS IN THE PAST 12 MONTHS FOR HOUSEHOLDS: Household received Food Stamps/SNAP in the past 12 months: Households -- (Estimate)_DENSITY,OCCUPATION BY MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Service occupations: Healthcare support occupations: Civilian employed population 16 years and over with earnings -- (Estimate)_DENSITY,ALLOCATION OF MORTGAGE STATUS: Allocated: Owner-occupied housing units -- (Estimate)_DENSITY,RACE: Non-White alone: Total population -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER: Spanish: Population 5 years and over -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,"LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER: Spanish: Speak English less than ""very well"": Population 5 years and over -- (Estimate)_POP_DENS_PERCENTILE_DENSITY",POVERTY STATUS IN THE PAST 12 MONTHS BY SEX BY AGE: Income in the past 12 months below poverty level: Population for whom poverty status is determined -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY POVERTY STATUS IN THE PAST 12 MONTHS FOR HOUSEHOLDS: Household received Food Stamps/SNAP in the past 12 months: Households -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,OCCUPATION BY MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Service occupations: Healthcare support occupations: Civilian employed population 16 years and over with earnings -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,ALLOCATION OF MORTGAGE STATUS: Allocated: Owner-occupied housing units -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,ad_score,ad_score_scaled
30206,0.1999026053080107,0.019185895773917553,0.0059631838216230235,0.11785444472425081,0.20256991685563114,0.1253699652554369,0.07472324723247233,29.422066549912433,25.21891418563923,28.021015761821367,19.439579684763572,63.39754816112084,29.947460595446586,90.71803852889667,286.1646234676007,0.3565441650548032
30213,0.8742091258500049,0.06252133105802048,0.030716723549488054,0.12368889768454383,0.17889856383580233,0.5433442585654057,0.039637058261700095,95.6217162872154,68.1260945709282,73.3800350262697,21.541155866900176,51.13835376532399,71.10332749562171,72.15411558669001,453.0647985989492,0.6637653127014826
30214,0.4932859399684044,0.08105168884339815,0.027443705220061412,0.10733288483884777,0.07209243908565686,0.10315325320631473,0.019207562349155268,71.97898423817864,77.5831873905429,70.05253940455341,17.513134851138354,13.485113835376533,28.896672504378284,29.071803852889666,308.5814360770578,0.3978078658929722
30215,0.24771492489613295,0.02968589339613254,0.006136190255066503,0.041799812788483263,0.046652388490548466,0.4538296732726299,0.036964557512502716,37.12784588441331,41.155866900175134,28.371278458844134,1.5761821366024518,7.355516637478108,62.87215411558669,69.1768826619965,247.63572679509633,0.28562217923920047
30217,0.1444991789819376,0.0022923161562442692,0.0007335411699981661,0.17035925500926824,0.2447296058661778,0.5638417104922838,0.03362431296475913,21.015761821366024,3.852889667250438,10.332749562171628,39.229422066549915,79.50963222416813,71.97898423817864,63.922942206654994,289.8423817863398,0.36331399097356537
30220,0.19988791331963385,0.029336483559755856,0.01378224059854302,0.10199849170437406,0.07252856433184302,0.8551828288670394,0.06005398110661268,29.24693520140105,40.80560420315236,51.66374781085814,16.46234676007005,13.660245183887916,91.06830122591944,87.91593695271453,330.8231173380035,0.43874919406834284
30222,0.5232763700648203,0.005091217649554518,0.0,0.18659064097522612,0.2541856925418569,0.8254112680157228,0.0,76.70753064798599,6.304728546409807,8.93169877408056,46.234676007005255,82.13660245183888,89.84238178633976,3.502626970227671,313.6602451838879,0.4071566731141198
30223,0.4066825533640927,0.03975434556122169,0.01817733179799309,0.25827645269320243,0.24669539180603228,0.4256830827145428,0.029909136799596163,63.22241681260946,51.31348511383538,58.844133099824866,73.90542907180385,79.68476357267951,59.89492119089317,56.042031523642734,442.90718038528894,0.6450676982591874
30224,0.311685667752443,0.02440389084961694,0.009296720323663597,0.19843617920540998,0.17351697212883635,0.2079100960667029,0.018475750577367205,48.68651488616462,33.09982486865149,39.404553415061294,52.364273204903675,49.03677758318739,36.77758318739054,26.619964973730298,285.9894921190893,0.35622179239200497
30228,0.5967753480548298,0.06723376722234908,0.02633782446525082,0.14563604725707482,0.14363778298204527,0.4831076045589594,0.022178688868676976,84.0630472854641,70.05253940455341,68.65148861646234,29.24693520140105,37.3029772329247,66.9001751313485,37.478108581436075,393.6952714535901,0.5544809800128947
30230,0.2720759746751083,0.009759624073739382,0.0036146755828664378,0.23622047244094488,0.24777933613838243,0.9019801617803155,0.014619883040935672,41.5061295971979,13.134851138353765,20.490367775831874,66.72504378283713,80.21015761821366,92.6444833625219,18.739054290718038,333.45008756567427,0.4435847840103158
30233,0.3069125601601431,0.023313716613852422,0.007288365776369398,0.20529769371803533,0.2181724182499677,0.5531995251969354,0.014995483288166215,47.98598949211909,31.34851138353765,31.873905429071804,56.042031523642734,69.1768826619965,71.80385288966725,19.614711033274958,327.84588441331,0.43326885880077365
30236,0.7272280174979939,0.12779294589625007,0.05950855296149774,0.2620239052088465,0.24206439826444393,0.6803657326105215,0.03455159705159705,90.89316987740806,89.49211908931699,88.09106830122592,74.78108581436076,78.28371278458845,81.08581436077058,65.32399299474606,567.9509632224168,0.8752417794970984
30238,0.8360382469381613,0.09079248509846331,0.031764794648021934,0.30663350317548477,0.29648776037707164,0.6659555636248099,0.031517019190362795,93.87040280210158,81.9614711033275,74.6059544658494,85.46409807355516,90.89316987740806,79.68476357267951,59.5446584938704,566.0245183887916,0.8716956802063183
30240,0.349240351975744,0.020845070422535212,0.009859154929577466,0.17569654246391406,0.16117582817619222,0.3024248337186872,0.025821596244131457,56.74255691768827,27.84588441330998,41.68126094570928,41.5061295971979,44.30823117338004,45.359019264448335,46.58493870402802,304.02802101576174,0.389426176660219
30241,0.5203055219333027,0.03471283022270309,0.0176719862951943,0.25605854770147685,0.20077830475495562,0.29320648188884,0.030158331239004774,76.18213660245183,47.11033274956217,57.96847635726795,73.20490367775832,62.521891418563925,44.30823117338004,56.56742556917688,417.86339754816106,0.5989684074790456
30248,0.3051519154557464,0.03179984801543228,0.0030396913544163207,0.11335206921254201,0.10960508701472557,0.19737909064581524,0.026901669758812616,47.11033274956217,44.6584938704028,18.563922942206656,18.38879159369527,24.86865148861646,35.72679509632224,49.56217162872154,238.87915936952714,0.2695035460992907
30251,0.3484891676168757,0.020577999697382356,0.0025722499621727945,0.2034383954154728,0.21078617546524878,0.36487808549066825,0.020682523267838676,56.56742556917688,26.970227670753065,16.28721541155867,54.99124343257443,66.19964973730298,53.59019264448336,34.15061295971979,308.7565674255692,0.3981302385557704
30252,0.22779191111572608,0.027071731818933673,0.0069195567072834535,0.06194206595008198,0.06592487241696646,0.5117218896241934,0.03325942350332594,33.80035026269702,36.60245183887916,30.472854640980735,5.604203152364273,11.558669001751314,69.52714535901926,62.521891418563925,250.0875656742557,0.29013539651837517
30253,0.5797314695604193,0.060401965163019204,0.011308619919606968,0.12474179285385048,0.12661103155399733,0.4769506853608124,0.03525215660252157,82.31173380035027,67.07530647985989,45.359019264448335,22.066549912434326,30.823117338003502,65.67425569176882,66.72504378283713,380.03502626970226,0.5293359123146355
30256,0.05210608424336974,0.009405441719852201,0.0,0.19592476489028213,0.19584055459272098,0.9118892647017025,0.040674603174603176,6.129597197898423,12.43432574430823,8.93169877408056,50.61295971978984,59.719789842381786,93.87040280210158,73.3800350262697,305.07880910683014,0.3913604126370083
30257,0.14631742008167864,0.02245328511151296,0.006630500301386378,0.1944326090044028,0.16848926690968002,0.8046129123735702,0.06509433962264151,21.71628721541156,29.947460595446586,29.59719789842382,49.73730297723292,47.11033274956217,88.09106830122592,88.79159369527146,354.9912434325744,0.4832366215344937
30259,0.1003528892809881,0.0055274067250115156,0.00046061722708429296,0.0954807266282676,0.11190476190476191,0.7460577864838394,0.048270893371757925,13.134851138353765,7.005253940455342,9.982486865148863,14.360770577933451,26.09457092819615,84.58844133099825,81.9614711033275,237.12784588441332,0.2662798194713088
30260,0.798393851308075,0.08441978235103977,0.03620299536687857,0.22515372891154675,0.23538773148148148,0.6082724393688049,0.0189208128941836,92.99474605954465,79.50963222416813,77.75831873905429,63.922942206654994,75.13134851138354,76.5323992994746,28.371278458844134,494.2206654991243,0.7395228884590586
30263,0.34683899332929047,0.05512020460358056,0.0300153452685422,0.1967424082361754,0.14201213604609658,0.6028885047462585,0.024549098196392786,56.3922942206655,63.922942206654994,72.67950963222417,51.48861646234676,36.25218914185639,75.65674255691769,43.957968476357266,400.35026269702274,0.5667311411992262
30265,0.19602159704461494,0.04983459285562536,0.01863485993505114,0.05371347113328582,0.05755228505034857,0.22088215024121297,0.023514108465079047,28.371278458844134,60.245183887915935,59.5446584938704,2.4518388791593697,9.281961471103328,37.828371278458846,41.5061295971979,239.22942206654994,0.27014829142488717
30268,0.45307935023956997,0.08660027732257658,0.04008571788730619,0.17376430340922497,0.15971439308530627,0.9063502245028865,0.03314917127071823,68.82661996497373,79.8598949211909,80.73555166374781,40.98073555166375,42.73204903677758,93.52014010507881,62.34676007005254,469.00175131348516,0.6931012250161186
30269,0.18054635761589405,0.06790123456790123,0.0259316949348102,0.07430597883304704,0.04383913076284615,0.2837005194913274,0.032490974729241874,27.145359019264447,70.92819614711033,67.42556917688266,8.056042031523642,6.304728546409807,43.25744308231173,60.94570928196147,284.0630472854641,0.352675693101225
30273,0.8476544823771934,0.09133755891435072,0.04084728316810228,0.11994554804880508,0.16098226466575716,0.0,0.00699697428139183,94.57092819614711,82.31173380035027,81.78633975481611,20.31523642732049,43.957968476357266,24.16812609457093,7.880910683012259,354.99124343257444,0.4832366215344938
30274,0.8583647324792766,0.11397568736232357,0.046667210573549806,0.25641908697815025,0.28772657785542693,0.5705340246472914,0.01218905472636816,94.7460595446585,87.91593695271453,84.93870402802102,73.3800350262697,89.84238178633976,72.67950963222417,14.010507880910684,517.5131348511384,0.7823984526112184
30276,0.12021996615905245,0.018308952065507405,0.001196062195234152,0.08237986270022883,0.08801897983392645,0.36057748555116176,0.01103688643624746,14.8861646234676,24.16812609457093,12.084063047285465,10.683012259194395,18.739054290718038,52.53940455341506,12.609457092819614,145.7092819614711,0.09800128949065118
30277,0.1348613251155624,0.08774974772956609,0.04185671039354188,0.07964704069050554,0.06679220203810368,0.2447668955339179,0.029878128685624426,18.038528896672503,80.21015761821366,82.66199649737302,9.281961471103328,11.908931698774081,39.404553415061294,55.86690017513135,297.37302977232923,0.37717601547388774
30281,0.6177120622568093,0.07516574539503348,0.025634174445984537,0.1716767702018624,0.16283105022831051,0.27058628539977986,0.02866311720516374,84.76357267950964,75.13134851138354,66.54991243432575,40.280210157618214,44.6584938704028,42.03152364273205,53.765323992994745,407.18038528896676,0.5793036750483558
30286,0.29923467454724556,0.018223788118090146,0.011744219009435872,0.22944327975774517,0.19924588211946814,0.30469906890885856,0.03899762752075919,46.40980735551664,23.992994746059544,46.58493870402802,65.32399299474606,61.29597197898424,46.05954465849387,71.10332749562171,360.7705779334501,0.4938749194068342
30288,0.9626894675476098,0.03156168875529444,0.004645443366580134,0.058482613277133826,0.19505494505494506,0.6740796687926597,0.04421768707482993,98.24868651488616,44.30823117338004,23.29246935201401,4.203152364273205,59.5446584938704,80.38528896672504,76.88266199649738,386.86514886164616,0.5419084461637651
30290,0.3322222222222222,0.03334641035700275,0.01726167124362495,0.02722222222222222,0.03446359088382435,0.0,0.007848266841072597,53.59019264448336,45.709281961471106,56.74255691768827,0.0,4.728546409807356,24.16812609457093,8.756567425569177,193.6952714535902,0.18633139909735652
30291,0.8675721561969439,0.07382221738657382,0.029213360896529213,0.22335963247777887,0.23889046136427966,0.3678802769711861,0.006924408540103866,95.27145359019265,73.73029772329247,71.62872154115587,62.87215411558669,76.70753064798599,53.765323992994745,7.705779334500876,441.6812609457093,0.6428110896196002
30292,0.03881019830028329,0.02216389617964421,0.0,0.058356940509915016,0.18141980718667836,0.9428653213110062,0.04662698412698413,3.1523642732049035,29.7723292469352,8.93169877408056,4.028021015761821,52.714535901926446,94.57092819614711,80.56042031523643,273.73029772329244,0.3336557059961314
30294,0.8155682126390019,0.06899101954569467,0.03254094030639197,0.14099772344848066,0.17513563077863528,0.7308693362241324,0.023421378456458936,93.34500875656742,71.45359019264448,74.95621716287215,27.6707530647986,49.91243432574431,83.53765323992995,41.155866900175134,442.03152364273205,0.6434558349451964
30295,0.14640765604913583,0.017676767676767676,0.005496137849079026,0.12089530260639081,0.10091362126245847,0.795639733781178,0.03575076608784474,21.891418563922944,22.76707530647986,26.09457092819615,20.490367775831874,22.416812609457093,86.86514886164623,67.60070052539405,268.1260945709282,0.32333978078658926
30296,0.9042625940278094,0.05639205125066308,0.026074182886522218,0.20143363709154688,0.26677049727444657,0.3523579653422767,0.03556992724333064,96.49737302977233,64.44833625218914,67.60070052539405,54.115586690017516,84.23817863397548,52.01401050788091,67.42556917688266,486.33975481611213,0.7250161186331399
30297,0.6636705821273282,0.2689547360193278,0.15185106231791373,0.3184063220283174,0.3142413257379596,0.27593182243865894,0.023224043715846996,87.91593695271453,96.67250437828372,96.67250437828372,88.09106830122592,93.16987740805604,42.556917688266196,40.10507880910683,545.1838879159369,0.833333333333333
30301,0.6086286594761171,0.046481601032924466,0.0025823111684958036,0.3715614103060829,0.22115925717501406,0.0,0.0,84.41330998248687,57.09281961471103,16.46234676007005,93.87040280210158,70.75306479859896,24.16812609457093,3.502626970227671,350.2626970227671,0.47453255963894253
30302,0.9590562109646079,0.018670649738610903,0.002987303958177745,0.4369747899159664,0.3841714756801319,0.0,0.034220532319391636,97.8984238178634,24.86865148861646,18.38879159369527,97.8984238178634,97.54816112084063,24.16812609457093,64.62346760070052,425.3940455341506,0.612830431979368
30305,0.17026582479970287,0.0338268729551378,0.01075805467753563,0.07331079267965437,0.04123501929717652,0.0,0.00842911877394636,25.74430823117338,46.05954465849387,44.13309982486865,7.880910683012259,5.779334500875657,24.16812609457093,9.281961471103328,163.04728546409808,0.12991618310767244
30306,0.11937709442144688,0.02906203226342924,0.009063695326791951,0.08496705929327211,0.02585855289991027,0.0,0.030112744398458683,14.711033274956216,40.280210157618214,38.70402802101576,11.208406304728546,2.276707530647986,24.16812609457093,56.3922942206655,187.74080560420313,0.17537072856221786
30307,0.20568757304246202,0.022673872180451127,0.0008811090225563909,0.10451332851021203,0.04504185827143026,0.142654600730207,0.0071505958829902495,30.297723292469353,30.472854640980735,10.85814360770578,17.162872154115586,6.830122591943958,31.17338003502627,8.056042031523642,134.85113835376532,0.0780141843971631
30308,0.42170893603959636,0.045135566188197765,0.011124401913875598,0.20262836185819072,0.09863246652022957,0.24235445572879416,0.0036177910193658227,64.27320490367777,55.516637478108585,45.00875656742557,54.640980735551665,22.066549912434326,39.229422066549915,4.903677758318739,285.6392294220666,0.35557704706640875
30309,0.30584536880951296,0.03492286115007013,0.005516596540439457,0.09704767604229005,0.03042239356352665,0.07682554799922618,0.03876667868734223,47.635726795096325,47.46059544658494,26.444833625218916,15.061295971978984,3.852889667250438,26.26970227670753,70.75306479859896,237.47810858143612,0.26692456479690524
30310,0.930898321816387,0.0207383773928897,0.005925250683682771,0.3634818931643598,0.35362232779097386,0.3789895051951894,0.028609271523178808,97.02276707530648,27.495621716287214,27.84588441330998,93.34500875656742,95.79684763572679,54.81611208406305,53.59019264448336,449.9124343257443,0.6579626047711153
30311,0.9671349333886268,0.0407130405443401,0.02637350278355733,0.3830281818894142,0.4018878718535469,0.06527566639202534,0.030404080031384857,98.77408056042032,52.364273204903675,69.00175131348512,95.09632224168126,98.42381786339755,26.09457092819615,57.61821366024518,497.3730297723293,0.7453255963894261
30312,0.5698802829675312,0.038386156126009846,0.00573641187437258,0.2774414742593882,0.1813587212035731,0.0,0.030774111675126902,81.43607705779334,50.08756567425569,27.145359019264447,78.80910683012259,52.53940455341506,24.16812609457093,58.4938704028021,372.67950963222415,0.5157962604771114
30313,0.8123543123543123,0.025539677713590756,0.008057160231073274,0.4004291008386971,0.19957264957264959,0.035245832275535245,0.03828483920367534,93.16987740805604,34.32574430823117,33.62521891418564,95.79684763572679,61.82136602451839,24.34325744308231,70.40280210157619,413.4851138353766,0.5909090909090908
30314,0.9254582662080376,0.026607945683090193,0.004816955684007707,0.36814704632384193,0.3567589357699543,0.19771036315323295,0.05468399820708202,96.67250437828372,36.25218914185639,23.817863397548162,93.6952714535902,95.97197898423818,35.90192644483363,85.28896672504378,467.60070052539413,0.690522243713733
30315,0.8674556927628997,0.08234241992646815,0.0397800669073565,0.4201755838992877,0.36440831074977414,0.26284019709913964,0.08922742110990206,95.09632224168126,78.28371278458845,80.38528896672504,97.19789842381786,96.49737302977233,41.155866900175134,93.6952714535902,582.3117338003503,0.9016763378465504
30316,0.6236624796464294,0.042769665567593027,0.008886795415292824,0.1816829127569767,0.1727259663744791,0.3265631900034347,0.036180904522613064,85.11383537653239,53.94045534150613,37.828371278458846,43.957968476357266,48.68651488616462,48.68651488616462,68.30122591943957,386.5148861646234,0.5412637008381687
30317,0.5443676291175275,0.0363395225464191,0.0014146772767462423,0.16666666666666666,0.18268315889628925,0.14437684470611345,0.03232825613926018,79.50963222416813,48.68651488616462,12.43432574430823,37.65323992994746,54.46584938704028,31.34851138353765,60.42031523642732,324.5183887915937,0.4271437782076079
30318,0.5919034923516177,0.0440622671526673,0.012304408240530036,0.22736471445339376,0.12394910758440858,0.06388354162915891,0.02019522046449007,83.53765323992995,54.99124343257443,47.98598949211909,64.62346760070052,29.947460595446586,25.919439579684763,32.04903677758319,339.0542907180385,0.453900709219858
30319,0.21106645230439441,0.08819233465763028,0.04633091843888759,0.10183914356299753,0.044192224100458824,0.0495084693055106,0.013877207737594618,31.17338003502627,80.38528896672504,84.58844133099825,16.28721541155867,6.479859894921191,24.86865148861646,16.81260945709282,260.59544658493866,0.3094777562862668
30320,,,,,,,,,,,,,,,,
30321,0.9894736842105263,0.000513083632632119,0.0,0.34471153846153846,0.3641379310344828,0.4280812352870766,0.045180722891566265,99.64973730297723,2.276707530647986,8.93169877408056,91.41856392294221,96.32224168126095,60.245183887915935,78.28371278458845,437.12784588441326,0.6344294003868469
30324,0.3403342819351477,0.14478951582318486,0.06603177278665037,0.15507635576576215,0.04537259615384615,0.10613999012995559,0.005260521042084168,56.21716287215411,91.59369527145358,90.01751313485114,32.749562171628725,7.005253940455342,29.071803852889666,5.42907180385289,312.0840630472855,0.40425531914893614
30326,0.16193918441109453,0.030434420078379053,0.0037521887767864586,0.03087056582810888,0.004597701149425287,0.0,0.049778761061946904,24.69352014010508,42.73204903677758,20.84063047285464,0.5253940455341506,0.3502626970227671,24.16812609457093,82.83712784588441,196.14711033274955,0.19084461637653122
30327,0.11327329259140131,0.023113528212100613,0.002719238613188307,0.031722949318683684,0.018371999463591256,0.0,0.018123306233062332,13.8353765323993,31.17338003502627,16.637478108581437,0.7005253940455342,1.4010507880910683,24.16812609457093,25.919439579684763,113.83537653239931,0.039329464861379754
30328,0.28880924793188,0.06775573483391233,0.025896471533978352,0.08644337258494786,0.034354227495806675,0.08498688495566975,0.032766990291262135,44.13309982486865,70.75306479859896,67.25043782837128,11.558669001751314,4.553415061295972,27.495621716287214,61.29597197898424,287.0402802101576,0.3581560283687943
30329,0.4430265419689421,0.2758729160113243,0.1857502359232463,0.22820093935062283,0.05699936224489796,0.4013809009429831,0.020110282192669478,66.54991243432575,96.84763572679509,97.8984238178634,64.97373029772329,8.581436077057793,56.91768826619965,31.34851138353765,423.1173380035026,0.6086395873629915
30331,0.9774106785883037,0.032266832336724394,0.010212005901995806,0.2469498831092928,0.2534256813991729,0.4285409276047826,0.02883977900552486,99.29947460595447,45.18388791593695,42.03152364273205,70.2276707530648,81.9614711033275,60.42031523642732,54.290718038528894,453.41506129597195,0.6644100580270791
30337,0.7902262266183527,0.057579318448883664,0.012925969447708578,0.3209973495631687,0.3313023610053313,0.0,0.09870550161812297,92.81961471103328,65.8493870402802,49.38704028021016,88.44133099824869,93.87040280210158,24.16812609457093,95.79684763572679,510.33274956217167,0.7691811734364924
30338,0.2869606707109263,0.038495348326129955,0.013771884843601201,0.05994941554446647,0.014739324517813526,0.0,0.01115949918345128,43.78283712784589,50.43782837127846,51.48861646234676,4.728546409807356,1.0507880910683012,24.16812609457093,12.784588441330998,188.44133099824873,0.17666021921341074
30339,0.46601518509100154,0.07442628104369695,0.02569946557686262,0.07523316817254445,0.032821824381926684,0.23340554853463322,0.015020985199911642,69.70227670753064,74.6059544658494,66.9001751313485,8.231173380035026,4.203152364273205,38.52889667250438,19.964973730297725,282.1366024518389,0.3491295938104448
30340,0.4900770335552944,0.4433488640878391,0.25235670170115937,0.24686958511786053,0.17287774658793922,0.20659717452345497,0.016370699223085462,71.62872154115587,99.12434325744309,99.47460595446584,70.05253940455341,48.86164623467601,36.42732049036778,22.241681260945708,447.8108581436077,0.6540941328175369
30341,0.4323427126146064,0.30740233036326253,0.2353067169294037,0.24987048180767546,0.12440444679724721,0.4080385759246961,0.017317136210907212,65.32399299474606,97.54816112084063,98.9492119089317,71.2784588441331,30.297723292469353,58.31873905429072,22.942206654991242,444.65849387040276,0.6482914248871694
30342,0.24557944860635103,0.1801402850955167,0.10146426608914892,0.12138339800189422,0.06168969938737712,0.0,0.03092358438702584,36.952714535901926,94.04553415061297,93.6952714535902,20.84063047285464,10.332749562171628,24.16812609457093,58.844133099824866,338.87915936952714,0.45357833655705987
30344,0.8649148999701404,0.09990356798457088,0.04059787849566056,0.2866573799285325,0.22758136267852963,0.40788764771380337,0.04351886440044826,94.92119089316988,84.76357267950964,81.26094570928196,80.9106830122592,72.67950963222417,57.96847635726795,75.65674255691769,548.1611208406305,0.8388136686009025
30345,0.31215944938342416,0.19383121966494443,0.11703460153436668,0.19346824139420998,0.07417857467916629,0.0,0.012369791666666666,49.21190893169877,94.7460595446585,95.6217162872154,49.38704028021016,14.360770577933451,24.16812609457093,14.535901926444833,342.03152364273205,0.4593810444874274
30346,0.3848827106863597,0.026603450546556037,0.015804030027657054,0.06454015142112449,0.006084205402774398,0.3836461732303815,0.05911949685534591,60.595446584938706,36.077057793345006,54.290718038528894,6.304728546409807,0.5253940455341506,54.99124343257443,87.39054290718039,300.1751313485114,0.3823339780786588
30349,0.9497343623936307,0.038131694815009526,0.0172668725767234,0.19489711682514446,0.2197975548836598,0.4528441939676422,0.024036822366177976,97.54816112084063,49.91243432574431,56.91768826619965,50.26269702276708,69.70227670753064,62.6970227670753,42.73204903677758,429.77232924693516,0.6208897485493228
30350,0.4401419989077007,0.07682227205218556,0.03127639127522642,0.13645309424885196,0.07266982622432859,0.18305277519699137,0.018761061946902656,66.02451838879159,76.18213660245183,74.08056042031524,26.619964973730298,13.8353765323993,34.15061295971979,27.6707530647986,318.56392294220666,0.4161831076724693
30354,0.7877567733569918,0.11817293967395387,0.04793028322440087,0.3644987374599058,0.30913091309130913,0.4745502026691446,0.04556962025316456,92.6444833625219,88.44133099824869,85.63922942206655,93.52014010507881,92.6444833625219,65.32399299474606,79.33450087565674,597.5481611208406,0.9297227595099933
30360,0.32323232323232326,0.3035584074668222,0.17420154586553888,0.1490724235822275,0.08143017596405841,0.1253950064242803,0.02234444826400825,51.66374781085814,97.37302977232925,97.72329246935202,30.64798598949212,16.987740805604204,30.122591943957968,38.17863397548161,362.6970227670752,0.4974210186976142
30377,0.48345021037868163,0.04964936886395512,0.0035063113604488078,0.41818181818181815,0.0,0.0,0.0,71.2784588441331,60.07005253940455,20.31523642732049,97.02276707530648,0.0,24.16812609457093,3.502626970227671,276.3572679509632,0.3384912959381043
30401,0.44141333526808385,0.04204322200392927,0.03056974459724951,0.3061315496098105,0.27399474641341687,0.8553481646568764,0.02721518987341772,66.37478108581436,53.239929947460595,73.20490367775832,85.28896672504378,86.1646234676007,91.24343257443083,50.78809106830123,506.3047285464098,0.7617666021921339
30411,0.4780376497432972,0.03181461115475255,0.01021209740769835,0.27358490566037735,0.2492179353493222,0.0,0.019553072625698324,70.92819614711033,44.833625218914186,42.20665499124343,77.93345008756567,80.38528896672504,24.16812609457093,30.122591943957968,370.5779334500876,0.5119277885235332
30415,0.16172349369453526,0.031013476093778844,0.012491538982216478,0.1998353328628558,0.14755175813342097,0.5346892976800051,0.02847881454040287,24.34325744308231,43.43257443082312,48.68651488616462,52.88966725043783,38.879159369527144,70.2276707530648,53.239929947460595,331.69877408056044,0.44036105738233394
30417,0.4048262368396534,0.10303152381911572,0.049350387753046634,0.2615203991781626,0.22227848101265824,0.7792039580391836,0.03766182816790899,63.047285464098074,85.63922942206655,86.1646234676007,74.6059544658494,71.2784588441331,85.98949211908932,69.52714535901926,536.2521891418564,0.8168923275306252
30421,0.1657069737683941,0.024179620034542316,0.0062176165803108805,0.2162507997440819,0.252212389380531,0.7654709791200831,0.016877637130801686,25.043782837127846,32.749562171628725,28.721541155866902,60.07005253940455,81.43607705779334,85.46409807355516,22.591943957968475,336.077057793345,0.4484203739522887
30427,0.3676173139158576,0.08265626692666017,0.042682266276676414,0.22278803309993633,0.1887141535615171,0.2131917609104123,0.09959623149394348,58.31873905429072,78.45884413309983,83.53765323992995,62.521891418563925,56.3922942206655,37.12784588441331,95.97197898423818,472.32924693520147,0.6992263056092842
30428,0.31387953610175834,0.010383386581469648,0.006789137380191693,0.2745398773006135,0.2694394213381555,0.5688849557522124,0.030959752321981424,49.91243432574431,13.309982486865149,29.947460595446586,78.28371278458845,84.93870402802102,72.50437828371278,59.01926444833625,387.91593695271445,0.5438426821405542
30434,0.5793968023255814,0.009748488984207448,0.003314486254630532,0.3605108055009823,0.27581047381546137,0.48129124175164967,0.04516129032258064,82.13660245183888,12.959719789842381,19.964973730297725,92.99474605954465,87.39054290718039,66.37478108581436,78.10858143607706,439.9299474605955,0.6395873629916182
30436,0.30220481825146844,0.14074414331649057,0.07358750574184658,0.29184109354976506,0.28240952817224,0.29996914603069397,0.09704347826086956,46.760070052539405,91.06830122591944,91.94395796847635,82.13660245183888,88.2661996497373,45.00875656742557,94.92119089316988,540.1050788091069,0.8239845261121856
30439,0.324210910417807,0.07846168711952846,0.03237027732148034,0.2972489165253439,0.20615996025832092,0.3364389530716968,0.052229811169144234,52.01401050788091,77.05779334500876,74.78108581436076,83.53765323992995,64.97373029772329,49.91243432574431,84.41330998248687,486.6900175131349,0.7256608639587361
30441,0.4045714285714286,0.04136473429951691,0.024456521739130436,0.1797461050201962,0.15945165945165946,0.45405982905982906,0.017475728155339806,62.87215411558669,52.88966725043783,65.49912434325745,43.43257443082312,42.38178633975482,63.047285464098074,23.29246935201401,353.41506129597195,0.48033526756930994
30442,0.37570403092214244,0.025448235974551765,0.013765182186234818,0.2832440874609549,0.2152504220596511,0.4001538115246098,0.06760098928276999,59.5446584938704,33.80035026269702,51.31348511383538,80.21015761821366,67.95096322241682,56.74255691768827,89.3169877408056,438.87915936952714,0.6376531270148289
